"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         380,       -6.14569815,      -3.820152338,      -4.325323127,      -3.752109987,      -8.579658791
          0,           0,         381,      -6.145388578,      -3.819627481,      -4.326312915,        -3.7510035,      -8.568773221
          0,           0,         382,      -6.145003792,      -3.819156759,      -4.327308041,      -3.749926499,      -8.565798153
          0,           0,         383,      -6.144454295,      -3.818741935,      -4.328310833,      -3.748864188,      -8.572310954
          0,           0,         384,      -6.143761468,      -3.818384592,      -4.329322759,      -3.747824089,      -8.591050426
          0,           0,         385,      -6.142952827,      -3.818086266,      -4.330345336,      -3.746813924,       -8.62082458
          0,           0,         386,      -6.142040284,       -3.81784844,      -4.331380227,      -3.745837712,      -8.623628422
          0,           0,         387,      -6.141034237,      -3.817672574,      -4.332429196,      -3.744899583,      -8.594452973
          0,           0,         388,      -6.139941968,      -3.817560082,      -4.333494122,      -3.744003033,      -8.565108522
          0,           0,         389,      -6.138768239,      -3.817512363,      -4.334576918,      -3.743151025,       -8.54402137
          0,           0,         390,      -6.137515303,      -3.817530791,       -4.33567955,      -3.742345809,      -8.530464823
          0,           0,         391,      -6.136184008,      -3.817616688,      -4.336803976,      -3.741589087,      -8.522050389
          0,           0,         392,      -6.134774081,      -3.817771356,      -4.337952226,      -3.740881946,      -8.516399564
          0,           0,         393,      -6.133282785,       -3.81799603,      -4.339126362,      -3.740224518,      -8.512378059
          0,           0,         394,       -6.13171168,      -3.818291975,       -4.34032846,      -3.739617562,      -8.509423504
          0,           0,         395,      -6.130060754,      -3.818660215,      -4.341560337,      -3.739060868,      -8.507012788
          0,           0,         396,      -6.128324753,      -3.819101969,      -4.342824328,      -3.738552306,      -8.505300454
          0,           0,         397,      -6.126524101,      -3.819616447,       -4.34411101,      -3.738097641,       -8.50619582
          0,           0,         398,      -6.124428792,       -3.82021136,      -4.345456278,      -3.737645278,      -8.512967494
          0,           0,         399,      -6.122710594,      -3.820879872,      -4.346822214,      -3.737337866,       -8.52538986
          0,           0,         400,      -6.120600664,      -3.821628185,      -4.348242432,      -3.737013133,      -8.551184662
          0,           0,         401,      -6.118726998,      -3.822454318,      -4.349698272,      -3.736802945,      -8.550215627
          0,           0,         402,      -6.116727514,      -3.823360086,      -4.351197332,       -3.73662891,      -8.522896015
          0,           0,         403,      -6.114722808,      -3.824346297,      -4.352741561,      -3.736517119,      -8.500413232
          0,           0,         404,      -6.112734042,      -3.825413659,      -4.354332927,      -3.736473326,      -8.483363362
          0,           0,         405,      -6.110777911,       -3.82656285,      -4.355973191,      -3.736501948,      -8.467505899
          0,           0,         406,      -6.108867527,      -3.827794458,      -4.357664101,      -3.736606238,      -8.461706668
          0,           0,         407,      -6.107009502,      -3.829108934,      -4.359407304,      -3.736788135,      -8.455477303
          0,           0,         408,      -6.105216367,      -3.830506618,      -4.361204523,      -3.737051549,      -8.440791643
          0,           0,         409,      -6.103497983,      -3.831987709,      -4.363057041,      -3.737399436,      -8.434907089
          0,           0,         410,      -6.101856331,      -3.833552478,      -4.364967828,      -3.737832529,       -8.43062726
          0,           0,         411,      -6.100304149,      -3.835200771,      -4.366937544,      -3.738355578,      -8.425204476
          0,           0,         412,      -6.098834886,      -3.836932489,      -4.368968095,      -3.738966828,      -8.421346278
          0,           0,         413,      -6.097456378,      -3.838747334,      -4.371061248,      -3.739668235,      -8.417955521
          0,           0,         414,      -6.096174484,      -3.840644878,      -4.373218756,      -3.740460891,      -8.415843894
          0,           0,         415,      -6.094992998,      -3.842624531,      -4.375442506,      -3.741345233,      -8.415539355
          0,           0,         416,      -6.093916088,      -3.844685549,      -4.377734135,      -3.742322171,        -8.4185688
          0,           0,         417,      -6.092949864,      -3.846826866,      -4.380095192,       -3.74339258,      -8.427521192
          0,           0,         418,      -6.092101516,      -3.849047882,      -4.382527834,      -3.744557159,       -8.43602216
          0,           0,         419,      -6.091383943,      -3.851346831,      -4.385033117,      -3.745818513,      -8.424386574
          0,           0,         420,      -6.090801915,      -3.853722235,      -4.387612222,      -3.747176203,      -8.415770484
          0,           0,         421,      -6.090364405,      -3.856173032,      -4.390267807,      -3.748631462,      -8.412729081
          0,           0,         422,      -6.090083319,       -3.85869656,      -4.392999851,      -3.750189362,      -8.400432931
          0,           0,         423,      -6.089969392,      -3.861291114,      -4.395809654,      -3.751847399,      -8.391496458
          0,           0,         424,      -6.090028726,      -3.863954138,      -4.398698377,      -3.753607926,      -8.390719346
          0,           0,         425,      -6.090262901,      -3.866683212,      -4.401666856,      -3.755472813,      -8.388188267
          0,           0,         426,      -6.090689895,      -3.869475247,      -4.404715113,      -3.757442476,      -8.372949044
          0,           0,         427,      -6.091307224,      -3.872327012,      -4.407843721,      -3.759517679,      -8.348727594
          0,           0,         428,      -6.092118705,      -3.875234985,       -4.41105283,      -3.761698392,      -8.335588733
          0,           0,         429,      -6.093127753,      -3.878195257,      -4.414342291,      -3.763984001,      -8.330607167
          0,           0,         430,       -6.09433733,      -3.881203667,      -4.417711591,      -3.766373228,      -8.325793355
          0,           0,         431,      -6.095746025,      -3.884255158,      -4.421159739,      -3.768863352,       -8.32019964
          0,           0,         432,      -6.097352601,      -3.887346024,       -4.42468705,      -3.771453365,      -8.314226539
          0,           0,         433,      -6.099168235,      -3.890469157,      -4.428290928,      -3.774140823,      -8.308364869
          0,           0,         434,      -6.101183371,      -3.893619616,      -4.431969053,       -3.77692149,      -8.302729889
          0,           0,         435,      -6.103386424,      -3.896795066,      -4.435724837,      -3.779790193,      -8.298029924
          0,           0,         436,      -6.105839946,      -3.899983397,      -4.439550889,      -3.782758334,      -8.294750968
          0,           0,         437,      -6.108485318,      -3.903180021,      -4.443446575,      -3.785804195,      -8.290567297
          0,           0,         438,      -6.111345419,      -3.906377758,      -4.447408841,      -3.788929829,      -8.286286154
          0,           0,         439,      -6.114421395,      -3.909568959,      -4.451434745,      -3.792130736,      -8.279790225
          0,           0,         440,      -6.117726872,      -3.912745801,      -4.455519575,      -3.795403074,      -8.284318554
          0,           0,         441,      -6.121265971,      -3.915899993,      -4.459659607,      -3.798743065,      -8.292578817
          0,           0,         442,      -6.125041447,      -3.919022875,      -4.463850583,      -3.802144329,      -8.290685767
          0,           0,         443,      -6.129059038,      -3.922103643,      -4.468083381,       -3.80560051,      -8.287624142
          0,           0,         444,       -6.13330242,      -3.925138897,      -4.472363724,      -3.809103061,      -8.289872866
          0,           0,         445,      -6.137823213,       -3.92811485,      -4.476674863,      -3.812652474,      -8.293458979
          0,           0,         446,      -6.142606204,       -3.93102258,      -4.481011868,      -3.816238123,      -8.287018601
          0,           0,         447,      -6.147632364,      -3.933829882,      -4.485195757,      -3.819843384,      -8.271189595
          0,           0,         448,      -6.151556687,      -3.936593272,      -4.489712647,      -3.823102674,      -8.261811625
          0,           0,         449,       -6.15831477,      -3.939238394,      -4.494085855,      -3.827067488,      -8.256179462
          0,           0,         450,       -6.16404949,      -3.941539408,      -4.498267984,      -3.830613983,      -8.252327897
          0,           0,         451,      -6.168065837,      -3.944191878,       -4.50274937,      -3.833742024,      -8.248441254
          0,           0,         452,      -6.176244628,      -3.946497626,       -4.50709343,      -3.837860252,      -8.244166092
          0,           0,         453,      -6.182537337,      -3.948667159,      -4.511398427,      -3.841348438,       -8.24064106
          0,           0,         454,      -6.189505017,      -3.950692144,      -4.515631264,        -3.8448895,      -8.238017656
          0,           0,         455,      -6.196644171,      -3.952565993,      -4.519797988,      -3.848345372,      -8.235956901
          0,           0,         456,       -6.20389541,      -3.954281677,      -4.523889349,      -3.851693711,      -8.232441553
          0,           0,         457,      -6.211312359,      -3.955832572,      -4.527891996,      -3.854935055,      -8.229590616
          0,           0,         458,      -6.218910232,      -3.957212011,      -4.531790711,      -3.858059269,      -8.229256348
          0,           0,         459,       -6.22667368,      -3.958416031,      -4.535575718,      -3.861050759,      -8.232804352
          0,           0,         460,      -6.234575738,      -3.959438361,      -4.539229679,      -3.863898287,      -8.230247227
          0,           0,         461,      -6.242428002,      -3.960275352,      -4.542747673,      -3.866519837,      -8.237848001
          0,           0,         462,      -6.250489039,      -3.960920165,      -4.546122249,      -3.868982894,      -8.250991905
          0,           0,         463,      -6.258615352,       -3.96136301,      -4.549340836,      -3.871235535,      -8.257314612
          0,           0,         464,      -6.266869463,      -3.961604179,      -4.552342941,      -3.873334103,       -8.25137081
          0,           0,         465,      -6.274668723,      -3.961695731,      -4.555217904,      -3.875057728,       -8.24659977
          0,           0,         466,      -6.283452114,      -3.961571063,      -4.557843552,      -3.876802705,      -8.247147524
          0,           0,         467,      -6.292061806,      -3.961262172,      -4.560248123,      -3.878273413,      -8.248332637
          0,           0,         468,      -6.297972195,      -3.960739795,      -4.562511245,      -3.878671803,      -8.244303775
          0,           0,         469,      -6.307517854,      -3.960070963,      -4.564462235,       -3.88015056,      -8.249842896
          0,           0,         470,      -6.315727389,      -3.959226555,      -4.566124094,      -3.880880246,       -8.25540269
          0,           0,         471,      -6.323468628,      -3.958214286,       -4.56750985,      -3.881262546,      -8.254106292
          0,           0,         472,        -6.3307185,      -3.957042918,      -4.568612595,      -3.881416471,      -8.250807334
          0,           0,         473,      -6.336684343,      -3.955702622,      -4.569466286,      -3.880940505,      -8.247131595
          0,           0,         474,      -6.343006889,      -3.954220459,      -4.569991679,      -3.880686376,      -8.243460107
          0,           0,         475,      -6.349027373,      -3.952604051,      -4.570220487,      -3.880201075,      -8.246964589
          0,           0,         476,      -6.354509308,      -3.950860486,      -4.570155227,      -3.879385198,      -8.246463336
          0,           0,         477,      -6.359403477,      -3.948998943,       -4.56979413,      -3.878303743,      -8.244407768
          0,           0,         478,      -6.363637993,      -3.947029007,      -4.569139567,      -3.876996699,      -8.243441304
          0,           0,         479,      -6.367176844,       -3.94496022,      -4.568198128,      -3.875473069,      -8.244130794
          0,           0,         480,      -6.368772843,       -3.94278317,      -4.567017162,      -3.873261148,      -8.244545096
          0,           0,         481,      -6.370673765,       -3.94052975,      -4.565566557,       -3.87137857,      -8.250079172
          0,           0,         482,      -6.372249302,      -3.938207199,      -4.563878194,      -3.869320294,      -8.261594395
          0,           0,         483,      -6.372991578,      -3.935825656,      -4.561969181,      -3.867007366,      -8.279508657
          0,           0,         484,      -6.372780675,      -3.933393883,      -4.559852383,      -3.864499807,      -8.298621759
          0,           0,         485,      -6.371560697,       -3.93092207,      -4.557539319,       -3.86182305,      -8.304310225
          0,           0,         486,      -6.369380572,      -3.928419388,      -4.555044897,      -3.858983561,      -8.303590453
          0,           0,         487,      -6.366330171,      -3.925894395,      -4.552386686,      -3.855988875,      -8.301751112
          0,           0,         488,      -6.362484639,      -3.923355882,      -4.549584144,      -3.852851628,      -8.302281773
          0,           0,         489,      -6.354331753,      -3.920731628,      -4.546635626,      -3.848648797,      -8.302629696
          0,           0,         490,      -6.348784725,      -3.918227343,      -4.543665084,      -3.845527213,      -8.307626516
          0,           0,         491,      -6.343943556,       -3.91567718,      -4.540593992,      -3.842077095,      -8.309646191
          0,           0,         492,       -6.33760231,      -3.913145041,      -4.537443973,      -3.838529654,      -8.309624128
          0,           0,         493,      -6.331969674,       -3.91065424,      -4.534213957,      -3.835289506,      -8.308675425
          0,           0,         494,      -6.324853636,      -3.908190133,      -4.530887875,      -3.831678123,      -8.308129677
          0,           0,         495,      -6.317304947,      -3.905760681,      -4.527481561,      -3.828015768,      -8.308776918
          0,           0,         496,      -6.309448798,      -3.903372408,      -4.524007123,      -3.824360482,      -8.310854628
          0,           0,         497,      -6.301346798,       -3.90103141,      -4.520474269,       -3.82070865,      -8.316409464
          0,           0,         498,      -6.292961369,      -3.898741004,      -4.516906258,      -3.817043276,      -8.325194857
          0,           0,         499,      -6.284429097,      -3.896506171,      -4.513310671,      -3.813382672,       -8.33939338
          0,           0,         500,       -6.27581595,       -3.89432846,      -4.509707201,      -3.809735913,      -8.356448615
          0,           0,         501,      -6.267039412,      -3.892215741,      -4.506076405,      -3.806111919,      -8.365187243
          0,           0,         502,      -6.258215011,      -3.890169637,      -4.502429831,      -3.802506755,       -8.36874766
          0,           0,         503,      -6.249387703,      -3.888193998,      -4.498782172,      -3.798950072,      -8.369118516
          0,           0,         504,      -6.240588526,      -3.886093616,      -4.494841695,      -3.795421351,      -8.368610008
          0,           0,         505,      -6.227979821,      -3.884443463,      -4.491374788,      -3.791343715,      -8.367236274
          0,           0,         506,      -6.222840762,      -3.882704366,      -4.487828025,      -3.788605771,      -8.366542727
          0,           0,         507,      -6.213773673,      -3.881042378,      -4.484278002,      -3.785221333,      -8.366560344
          0,           0,         508,      -6.205932175,      -3.879463951,       -4.48073185,      -3.782094817,       -8.36730902
          0,           0,         509,      -6.198331383,      -3.877966137,      -4.477211745,      -3.779052799,      -8.368165627
          0,           0,         510,      -6.190740634,      -3.876551909,      -4.473737141,      -3.776069699,      -8.368465989
          0,           0,         511,      -6.183269403,      -3.875230099,      -4.470313971,      -3.773165366,      -8.368410864
          0,           0,         512,      -6.176118047,      -3.873995941,      -4.466950868,      -3.770376948,       -8.36809053
          0,           0,         513,      -6.169194149,      -3.872852569,      -4.463648576,      -3.767688015,       -8.36768298
          0,           0,         514,      -6.162535604,      -3.871801936,      -4.460412284,      -3.765113283,      -8.367316793
          0,           0,         515,      -6.156033464,      -3.870840842,      -4.457255436,      -3.762525104,      -8.366983936
          0,           0,         516,      -6.149842895,      -3.869979301,      -4.454164431,      -3.760245611,      -8.366857064
          0,           0,         517,      -6.143824492,      -3.869212686,      -4.451145864,      -3.758028324,      -8.366821861
          0,           0,         518,      -6.137918929,      -3.868542331,      -4.448193891,      -3.755899924,      -8.366994658
          0,           0,         519,      -6.132237784,       -3.86796746,      -4.445307933,      -3.753850321,      -8.367503115
          0,           0,         520,      -6.126707247,      -3.867480095,       -4.44251844,       -3.75191168,      -8.368534058
          0,           0,         521,      -6.121439291,      -3.867107557,      -4.439802063,      -3.750107544,      -8.370307773
          0,           0,         522,      -6.116332024,      -3.866823686,      -4.437168893,      -3.748402181,      -8.372126786
          0,           0,         523,      -6.111358941,      -3.866634436,      -4.434616121,      -3.746783683,      -8.374237915
          0,           0,         524,      -6.106538417,      -3.866544707,      -4.432149197,      -3.745260733,      -8.377895325
          0,           0,         525,      -6.101901641,      -3.866548318,      -4.429763493,      -3.743842171,      -8.384278272
          0,           0,         526,      -6.097389379,      -3.866652672,      -4.427459483,      -3.742515168,      -8.395036277
          0,           0,         527,       -6.09304346,       -3.86685174,      -4.425234624,      -3.741290442,      -8.409566579
          0,           0,         528,      -6.088852114,      -3.867144598,      -4.423085257,      -3.740165581,      -8.418240363
          0,           0,         529,      -6.084804524,      -3.867537384,      -4.421013438,      -3.739138535,      -8.423596341
          0,           0,         530,      -6.080945012,      -3.868027005,      -4.419014104,      -3.738224825,      -8.428158423
          0,           0,         531,      -6.077271613,      -3.868611126,      -4.417087354,      -3.737420729,      -8.433281886
          0,           0,         532,      -6.073771362,      -3.869265549,      -4.415164837,      -3.736722392,      -8.440341104
          0,           0,         533,      -6.069578504,      -3.870062607,      -4.413435441,      -3.735910295,      -8.446465182
          0,           0,         534,      -6.067199523,      -3.870929608,      -4.411707913,       -3.73564053,      -8.451493378
          0,           0,         535,      -6.064358975,      -3.871890083,       -4.41005093,      -3.735314978,      -8.459400315
          0,           0,         536,      -6.061561005,      -3.872943296,      -4.408457212,      -3.735066736,      -8.472213854
          0,           0,         537,       -6.05900006,      -3.874088252,       -4.40692219,      -3.734947672,      -8.482738756
          0,           0,         538,      -6.056643478,      -3.875324163,      -4.405445274,      -3.734950789,      -8.486887361
          0,           0,         539,       -6.05445139,      -3.876648567,      -4.404022902,      -3.735063537,      -8.487694235
          0,           0,         540,      -6.052377819,      -3.878065256,      -4.402663867,       -3.73527836,      -8.487171506
          0,           0,         541,      -6.050512304,      -3.879569133,      -4.401357567,      -3.735614384,      -8.489651468
          0,           0,         542,      -6.048805427,      -3.881160245,      -4.400106223,      -3.736058979,      -8.489720569
          0,           0,         543,      -6.047227612,       -3.88283782,      -4.398909221,      -3.736601947,       -8.49103912
          0,           0,         544,      -6.045790497,      -3.884600462,      -4.397764458,      -3.737246176,      -8.493742529
          0,           0,         545,      -6.044478395,      -3.886447858,      -4.396672007,      -3.737983543,      -8.497523476
          0,           0,         546,       -6.04332914,      -3.888379165,      -4.395631519,       -3.73882822,      -8.500585747
          0,           0,         547,      -6.042287547,      -3.890392944,      -4.394639553,      -3.739758837,      -8.503248881
          0,           0,         548,      -6.041381148,      -3.892488147,      -4.393694781,      -3.740785054,      -8.505556565
          0,           0,         549,      -6.040592601,      -3.894663971,      -4.392795679,      -3.741900986,      -8.508039755
          0,           0,         550,      -6.039919604,      -3.896919363,      -4.391940468,      -3.743105564,      -8.510487604
          0,           0,         551,      -6.039362688,      -3.899253343,      -4.391127051,      -3.744398599,      -8.513010373
          0,           0,         552,      -6.038920692,      -3.901664897,      -4.390353285,      -3.745779779,      -8.516147348
          0,           0,         553,      -6.038593509,      -3.904153011,      -4.389616865,      -3.747249378,      -8.521021011
          0,           0,         554,      -6.038380013,      -3.906716629,      -4.388915537,      -3.748807207,      -8.529281088
          0,           0,         555,      -6.038278504,      -3.909352404,      -4.388244953,      -3.750452545,      -8.542967221
          0,           0,         556,      -6.038258592,      -3.912065075,       -4.38760903,      -3.752177308,      -8.562418533
          0,           0,         557,      -6.038383715,      -3.914849027,      -4.386999984,      -3.753999706,      -8.574611094
          0,           0,         558,      -6.038630128,      -3.917703828,      -4.386417362,      -3.755913838,       -8.58341194
          0,           0,         559,      -6.038974819,      -3.920627814,       -4.38585973,      -3.757911838,      -8.591818778
          0,           0,         560,      -6.039418069,      -3.923621522,      -4.385325763,      -3.759993474,      -8.602483089
          0,           0,         561,      -6.039967701,      -3.926681976,      -4.384814024,      -3.762160252,      -8.616870914
          0,           0,         562,      -6.040621159,      -3.929808582,      -4.384323276,      -3.764410861,      -8.631508759
          0,           0,         563,      -6.041376254,       -3.93300009,      -4.383852453,      -3.766744118,      -8.640990634
          0,           0,         564,       -6.04222942,      -3.936255267,      -4.383400648,      -3.769158253,      -8.647006855
          0,           0,         565,      -6.043177421,      -3.939572894,       -4.38296706,      -3.771651489,      -8.652597732
          0,           0,         566,      -6.044217328,      -3.942951765,      -4.382550975,      -3.774222102,      -8.660695143
          0,           0,         567,       -6.04534617,      -3.946390536,      -4.382151628,      -3.776868303,      -8.673964782
          0,           0,         568,      -6.046557683,      -3.949887404,      -4.381767806,      -3.779586687,      -8.689628828
          0,           0,         569,      -6.047850833,      -3.953443571,      -4.381401279,      -3.782377817,      -8.698026564
          0,           0,         570,      -6.049229189,      -3.957054612,      -4.381048399,      -3.785240766,      -8.704436526
          0,           0,         571,      -6.050681209,      -3.960723075,       -4.38071093,      -3.788171571,      -8.707767861
          0,           0,         572,      -6.052214876,      -3.964445134,      -4.380386133,      -3.791172442,      -8.708851146
          0,           0,         573,      -6.053816948,      -3.968220359,      -4.380074629,      -3.794239337,      -8.708728137
          0,           0,         574,      -6.055481766,      -3.972047793,      -4.379774875,      -3.797369832,      -8.708792523
          0,           0,         575,      -6.057208666,      -3.975926425,      -4.379486132,      -3.800563525,      -8.710095255
          0,           0,         576,      -6.058994397,      -3.979855239,      -4.379207588,      -3.803819372,      -8.712408769
          0,           0,         577,      -6.060834802,      -3.983833221,      -4.378938403,      -3.807136157,      -8.715229813
          0,           0,         578,      -6.062727114,      -3.987859307,      -4.378677857,      -3.810513066,      -8.719188919
          0,           0,         579,      -6.064668553,      -3.991932474,      -4.378425292,      -3.813949211,      -8.723956297
          0,           0,         580,      -6.066656686,      -3.996051681,       -4.37818014,      -3.817443713,      -8.729259444
          0,           0,         581,      -6.068688773,      -4.000215836,      -4.377941934,       -3.82099563,       -8.73374212
          0,           0,         582,      -6.070762875,       -4.00442392,      -4.377710375,      -3.824604263,      -8.738308026
          0,           0,         583,      -6.072880374,      -4.008674832,      -4.377485463,      -3.828270276,      -8.742746893
          0,           0,         584,      -6.075040029,      -4.012967567,      -4.377266933,      -3.831993119,      -8.747224051
          0,           0,         585,      -6.077239712,      -4.017300943,      -4.377054962,       -3.83577215,      -8.751612944
          0,           0,         586,      -6.079478246,      -4.021673878,      -4.376849796,      -3.839607065,      -8.754789511
          0,           0,         587,      -6.081755368,       -4.02608529,      -4.376651796,      -3.843497763,      -8.757239504
          0,           0,         588,      -6.084071123,      -4.030534072,      -4.376461451,      -3.847444187,      -8.759296824
          0,           0,         589,      -6.086425824,        -4.0350191,      -4.376279367,      -3.851446454,      -8.761364135
          0,           0,         590,      -6.088819281,      -4.039539283,      -4.376106256,      -3.855504688,      -8.761982876
          0,           0,         591,      -6.091251385,      -4.044093385,      -4.375942816,      -3.859618473,      -8.765002601
          0,           0,         592,        -6.0937224,      -4.048678598,       -4.37578263,      -3.863787652,      -8.770627618
          0,           0,         593,      -6.096179382,      -4.053298592,      -4.375648096,      -3.867990139,      -8.779564399
          0,           0,         594,      -6.098776038,      -4.057947856,      -4.375519268,      -3.872292524,      -8.788296105
          0,           0,         595,      -6.101361408,      -4.062626652,      -4.375403739,      -3.876628997,      -8.797162861
          0,           0,         596,      -6.103981396,      -4.067333332,      -4.375302644,      -3.881020717,      -8.807412753
          0,           0,         597,      -6.106636569,      -4.072067086,      -4.375216739,       -3.88546856,      -8.822357815
          0,           0,         598,      -6.109319789,      -4.076826657,      -4.375147031,      -3.889970246,      -8.848366962
          0,           0,         599,      -6.112026509,      -4.081602691,      -4.375069311,      -3.894523353,      -8.895433709
          0,           0,         600,      -6.114469455,      -4.086417291,      -4.375058137,      -3.898999248,      -8.944703798
          0,           0,         601,      -6.117477692,      -4.091246816,      -4.375043226,      -3.903776016,      -8.978710891
          0,           0,         602,      -6.120234881,      -4.096096789,      -4.375048904,      -3.908476402,      -8.992957739
          0,           0,         603,      -6.123002764,      -4.100965331,      -4.375075075,      -3.913224849,      -8.996098031
          0,           0,         604,      -6.125798211,      -4.105850945,      -4.375123201,      -3.918030185,       -8.99362374
          0,           0,         605,      -6.128599723,      -4.110751968,      -4.375194101,      -3.922881768,       -8.98886201
          0,           0,         606,       -6.13139663,      -4.115666634,      -4.375288676,      -3.927774169,      -8.983674983
          0,           0,         607,       -6.13418626,      -4.120593078,      -4.375407801,      -3.932706881,      -8.981183906
          0,           0,         608,      -6.136966552,      -4.125529183,      -4.375552196,      -3.937677573,      -8.979480193
          0,           0,         609,      -6.139735892,      -4.130472821,      -4.375722728,      -3.942685682,      -8.977248307
          0,           0,         610,      -6.142492307,      -4.135421526,      -4.375919817,      -3.947729658,      -8.974310344
          0,           0,         611,      -6.145229124,       -4.14037348,       -4.37614518,      -3.952805276,      -8.971449666
          0,           0,         612,      -6.147958344,      -4.145325706,       -4.37639951,      -3.957918245,      -8.968898126
          0,           0,         613,      -6.150665721,      -4.150275625,        -4.3766828,       -3.96305947,      -8.966470888
          0,           0,         614,      -6.153353404,        -4.1552204,      -4.376995008,      -3.968229444,      -8.964047215
          0,           0,         615,      -6.156004576,      -4.160157798,      -4.377340688,      -3.973418194,      -8.961525373
          0,           0,         616,      -6.158665924,      -4.165084651,      -4.377716742,      -3.978647688,      -8.959085347
          0,           0,         617,        -6.1612855,      -4.169997902,      -4.378125105,      -3.983891001,      -8.956692841
          0,           0,         618,      -6.163881193,      -4.174894526,      -4.378566402,      -3.989155771,      -8.954381242
          0,           0,         619,      -6.166449003,      -4.179771468,      -4.379041182,      -3.994438053,       -8.95237666
          0,           0,         620,      -6.168984172,      -4.184625584,      -4.379549943,      -3.999733345,      -8.950998217
          0,           0,         621,      -6.171483256,       -4.18945363,      -4.380093146,      -4.005037444,      -8.950009468
          0,           0,         622,       -6.17394285,       -4.19425224,      -4.380671197,      -4.010346117,       -8.94782114
          0,           0,         623,      -6.176358884,      -4.199013436,      -4.381283488,      -4.015653635,      -8.944559302
          0,           0,         624,      -6.178706389,      -4.203746423,      -4.381933149,      -4.020946139,      -8.941258568
          0,           0,         625,      -6.181031149,      -4.208438128,       -4.38261774,      -4.026240988,      -8.938227748
          0,           0,         626,      -6.183307985,      -4.213086213,      -4.383338196,      -4.031523653,      -8.935793048
          0,           0,         627,      -6.185516143,      -4.217687714,      -4.384094388,      -4.036778143,      -8.934414188
          0,           0,         628,       -6.18765394,      -4.222239868,      -4.384887723,      -4.041998673,      -8.934178422
          0,           0,         629,       -6.18973718,       -4.22673916,      -4.385717024,      -4.047190131,      -8.933478727
          0,           0,         630,      -6.191748285,       -4.23118253,      -4.386582619,      -4.052336769,      -8.931822542
          0,           0,         631,      -6.193690857,      -4.235566898,      -4.387484544,      -4.057435258,      -8.930117667
          0,           0,         632,      -6.195563981,      -4.239889292,      -4.388422775,      -4.062479569,      -8.929053166
          0,           0,         633,      -6.197366385,      -4.244146893,      -4.389397215,      -4.067462947,      -8.929438594
          0,           0,         634,      -6.199098034,      -4.248337038,      -4.390407718,      -4.072379543,      -8.932607365
          0,           0,         635,      -6.200759516,      -4.252457234,      -4.391454089,      -4.077224106,      -8.941132347
          0,           0,         636,      -6.202351435,      -4.256505195,      -4.392536056,      -4.081991185,      -8.959874556
          0,           0,         637,      -6.203874153,       -4.26047884,      -4.393653272,      -4.086675254,      -8.996295987
          0,           0,         638,       -6.20532812,      -4.264376323,      -4.394805183,      -4.091271153,      -9.036197146
          0,           0,         639,      -6.206712164,      -4.268196092,      -4.395991934,      -4.095772523,      -9.057970413
          0,           0,         640,      -6.208033021,      -4.271936614,      -4.397212354,      -4.100178862,      -9.064343366
          0,           0,         641,      -6.209285635,      -4.275596865,      -4.398466107,      -4.104481378,       -9.06351515
          0,           0,         642,      -6.210469972,      -4.279175757,      -4.399752649,      -4.108676946,      -9.058982548
          0,           0,         643,      -6.211588847,       -4.28267274,      -4.401071048,      -4.112758605,      -9.052169396
          0,           0,         644,      -6.212644568,      -4.286087288,        -4.4024207,      -4.116724636,       -9.04508027
          0,           0,         645,      -6.213639093,      -4.289419104,       -4.40380094,      -4.120571534,      -9.038525097
          0,           0,         646,      -6.214576294,      -4.292667643,      -4.405210968,      -4.124297313,      -9.033110408
          0,           0,         647,      -6.215458986,      -4.295747388,      -4.406640875,      -4.127893984,       -9.02887391
          0,           0,         648,      -6.216037847,      -4.298867045,      -4.408105731,      -4.131148188,       -9.02567443
          0,           0,         649,      -6.216963324,      -4.301901621,      -4.409608151,      -4.134647087,      -9.023260033
          0,           0,         650,      -6.217683419,      -4.304836285,      -4.411131526,      -4.137854422,      -9.021652524
          0,           0,         651,      -6.218473587,      -4.307684482,      -4.412677782,      -4.141028753,      -9.020481506
          0,           0,         652,      -6.219202449,      -4.310452101,      -4.414248364,       -4.14406098,      -9.019776319
          0,           0,         653,      -6.219879983,      -4.313141856,      -4.415842351,      -4.146956668,      -9.019372478
          0,           0,         654,      -6.220529471,      -4.315752182,      -4.417458542,      -4.149733336,      -9.019183969
          0,           0,         655,       -6.22116387,      -4.298914897,      -4.416977534,      -4.150835132,      -9.019205301
          0,           0,         656,      -6.175429208,      -4.315821922,      -4.419410351,      -4.109450478,      -9.019318054
          0,           0,         657,      -6.215236066,      -4.322384371,      -4.422127195,      -4.151290907,      -9.019507281
          0,           0,         658,      -6.213967737,      -4.324839885,      -4.424049145,      -4.152058679,      -9.019702429
          0,           0,         659,      -6.218201571,      -4.327395368,      -4.425813566,      -4.157362181,      -9.019793714
          0,           0,         660,      -6.222092998,      -4.329754255,      -4.427546485,      -4.162307744,      -9.019772357
          0,           0,         661,      -6.224093073,      -4.331985382,       -4.42929279,      -4.165544591,      -9.019626967
          0,           0,         662,      -6.225311547,       -4.33412286,       -4.43105111,      -4.168061965,      -9.019353805
