"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          37,      -3.998950801,      -3.076078509,      -3.110937943,      -1.952972468,      -9.809619158
          0,           0,          38,      -3.994165681,      -3.094342553,      -3.124136257,      -1.947771934,      -9.801496211
          0,           0,          39,      -3.994487176,      -3.112046899,      -3.130709481,      -1.947580441,      -9.794433204
          0,           0,          40,      -4.000575197,      -3.125123932,      -3.127999382,      -1.953133359,       -9.78835947
          0,           0,          41,       -4.01194666,      -3.130693614,      -3.117026392,      -1.964025875,      -9.782358695
          0,           0,          42,      -4.026983767,       -3.12861939,      -3.101786862,      -1.978722066,      -9.775772944
          0,           0,          43,      -4.043034211,      -3.121633925,      -3.087045749,      -1.994643578,      -9.768414892
          0,           0,          44,      -4.056866196,      -3.113898011,      -3.076620482,      -2.008590781,      -9.760409098
          0,           0,          45,      -4.065679695,      -3.109340771,      -3.072817024,      -2.017711894,      -9.751818151
          0,           0,          46,      -4.068355319,       -3.11076546,      -3.076497177,      -2.020750266,      -9.743444445
          0,           0,          47,      -4.066044917,      -3.119623303,       -3.08721768,      -2.018702606,      -9.735233829
          0,           0,          48,      -4.061566509,      -3.135962011,      -3.103225922,      -2.014296082,      -9.727746042
          0,           0,          49,      -4.058149861,      -3.158217536,      -3.121402831,      -2.010758241,      -9.721378332
          0,           0,          50,      -4.058425485,      -3.182841465,      -3.137529828,       -2.01077741,      -9.716164348
          0,           0,          51,      -4.063968578,      -3.204263367,      -3.147388583,      -2.016011767,       -9.71206878
          0,           0,          52,      -4.075195861,      -3.216281393,      -3.148622622,       -2.02696776,      -9.709377851
          0,           0,          53,      -4.091358399,      -3.215294852,      -3.142054147,      -2.042985303,        -9.7079014
          0,           0,          54,      -4.110549748,      -3.202912978,      -3.131135744,      -2.062233341,      -9.706735863
          0,           0,          55,      -4.129864858,      -3.184860006,      -3.120117829,      -2.081837267,      -9.705497639
          0,           0,          56,      -4.145991867,      -3.167587681,      -3.112532088,      -2.098424837,       -9.70326555
          0,           0,          57,       -4.15635858,      -3.156034132,      -3.110622239,      -2.109256122,      -9.699866847
          0,           0,          58,      -4.160335232,      -3.153254623,      -3.115364908,      -2.113492355,      -9.695193351
          0,           0,          59,      -4.159552986,      -3.160850978,      -3.126616438,      -2.112630811,      -9.689101651
          0,           0,          60,      -4.157048976,      -3.179368566,      -3.143174141,      -2.109706952,      -9.682048456
          0,           0,          61,      -4.156001643,      -3.208345393,      -3.162769515,      -2.107993141,      -9.674052843
          0,           0,          62,      -4.158874475,      -3.245899208,       -3.18219832,      -2.110078978,      -9.665577779
          0,           0,          63,       -4.16711654,      -3.287838086,      -3.197913767,      -2.117536656,      -9.656657857
          0,           0,          64,      -4.181158345,      -3.326818048,       -3.20721621,      -2.130912148,      -9.647409012
          0,           0,          65,      -4.200454524,      -3.353465262,       -3.20949374,      -2.149774733,      -9.637455588
          0,           0,          66,      -4.223482863,      -3.361453316,      -3.206507937,      -2.172715561,         -9.626828
          0,           0,          67,       -4.24777002,       -3.35276923,      -3.201453347,      -2.197348678,      -9.615583514
          0,           0,          68,      -4.270157869,      -3.335969361,      -3.197636019,      -2.220519785,      -9.603985155
          0,           0,          69,      -4.287547657,      -3.320015541,      -3.197621332,      -2.238987139,      -9.592300453
          0,           0,          70,      -4.298036673,       -3.31091944,      -3.202971739,      -2.250567391,      -9.580984682
          0,           0,          71,       -4.30178175,      -3.311779915,      -3.214285646,      -2.255127894,      -9.570252283
          0,           0,          72,      -4.300870807,      -3.323726835,      -3.231279134,      -2.254610789,      -9.560032567
          0,           0,          73,      -4.298331624,      -3.346501541,      -3.252808365,      -2.252077735,      -9.550685734
          0,           0,          74,       -4.29708227,      -3.378436173,      -3.276870021,       -2.25058374,      -9.542364754
          0,           0,          75,      -4.299359698,      -3.415903429,      -3.300737416,      -2.252517517,      -9.535252455
          0,           0,          76,      -4.306597666,      -3.452665805,      -3.321454527,      -2.259434516,      -9.529500781
          0,           0,          77,      -4.319502944,      -3.480478081,       -3.33675299,      -2.272124405,       -9.52530494
          0,           0,          78,      -4.338136423,      -3.492662289,       -3.34599759,      -2.290697082,      -9.522436305
          0,           0,          79,      -4.361913608,       -3.48885821,      -3.350460495,      -2.314586947,       -9.52095023
          0,           0,          80,      -4.389518983,      -3.475207514,      -3.352681997,      -2.342463288,      -9.520765586
          0,           0,          81,      -4.418807608,      -3.459700028,      -3.355447074,       -2.37211967,      -9.521613919
          0,           0,          82,      -4.446879818,      -3.448402548,      -3.361020814,       -2.40053826,      -9.523362736
          0,           0,          83,      -4.470600099,       -3.44471009,      -3.370825007,       -2.42442557,      -9.525751135
          0,           0,          84,      -4.487654145,      -3.449991273,      -3.385393646,      -2.441335065,      -9.528599303
          0,           0,          85,      -4.497655586,      -3.464251931,      -3.404413113,      -2.450855458,      -9.531916604
          0,           0,          86,      -4.502424426,       -3.48644364,       -3.42676251,      -2.454904258,      -9.535553415
          0,           0,          87,      -4.505176996,      -3.514471046,       -3.45059087,      -2.456847238,      -9.539535792
          0,           0,          88,      -4.509334079,      -3.545108164,      -3.473556554,       -2.46022889,      -9.543833333
          0,           0,          89,      -4.517707601,      -3.574197221,      -3.493353621,      -2.467933486,       -9.54840251
          0,           0,          90,      -4.532207431,      -3.597583045,      -3.508463547,      -2.481907636,       -9.55321844
          0,           0,          91,      -4.553813327,       -3.61274661,       -3.51876068,      -2.503159531,      -9.558230695
          0,           0,          92,      -4.582541166,      -3.620040437,      -3.525539202,      -2.531749396,      -9.563327988
          0,           0,          93,      -4.617246701,      -3.622311035,      -3.530940233,      -2.566609953,      -9.568399025
          0,           0,          94,       -4.65525426,      -3.623264504,      -3.537194893,      -2.605173498,      -9.573351124
          0,           0,          95,      -4.692082242,      -3.625971691,      -3.546078812,      -2.643047607,      -9.578118108
          0,           0,          96,      -4.722025774,      -3.632196778,      -3.558669303,      -2.674474816,      -9.582659394
          0,           0,          97,      -4.740383232,      -3.642326364,       -3.57529534,      -2.694450513,      -9.586993911
          0,           0,          98,      -4.746357967,      -3.655520169,      -3.595558425,      -2.701744141,      -9.591121823
          0,           0,          99,      -4.743704213,      -3.669948026,      -3.618377752,      -2.699850772,      -9.595107612
          0,           0,         100,      -4.738339858,      -3.683189978,      -3.642095793,      -2.694717617,      -9.599032976
          0,           0,         101,      -4.735626825,      -3.692915795,      -3.664732757,      -2.691877011,      -9.602930558
          0,           0,         102,      -4.739245882,      -3.697727856,      -3.684449205,      -2.695165759,      -9.606905812
          0,           0,         103,       -4.75128593,      -3.697730401,      -3.700121378,      -2.706759058,      -9.610976104
          0,           0,         104,      -4.772637886,      -3.694420784,      -3.711743555,      -2.727563712,      -9.615136861
          0,           0,         105,      -4.803221183,      -3.690006932,      -3.720388327,      -2.757450662,      -9.619370298
          0,           0,         106,      -4.841904701,      -3.686644722,      -3.727750252,      -2.795174144,      -9.623591046
          0,           0,         107,       -4.88612734,       -3.68595976,      -3.735566078,      -2.837994733,      -9.627702364
          0,           0,         108,      -4.931427664,      -3.688884125,      -3.745179972,      -2.881262536,       -9.63159838
          0,           0,         109,      -4.971606361,      -3.695674378,      -3.757326969,      -2.918747891,      -9.635280607
          0,           0,         110,       -5.00067047,      -3.705990868,      -3.772075911,      -2.944797428,      -9.638681199
          0,           0,         111,      -5.016300223,      -3.718991983,      -3.788862465,       -2.95772137,      -9.641811164
          0,           0,         112,      -5.021574554,      -3.733456697,        -3.8065936,      -2.961061143,      -9.644678665
          0,           0,         113,      -5.022778032,      -3.747974827,      -3.823852121,      -2.961133358,      -9.647268058
          0,           0,         114,      -5.025961661,      -3.761222547,      -3.839227789,      -2.963778789,      -9.649588404
          0,           0,         115,       -5.03520167,      -3.772276851,      -3.851726608,      -2.972884394,      -9.651614129
          0,           0,         116,      -5.052441569,      -3.780848305,      -3.861101755,      -2.990344631,      -9.653337165
          0,           0,         117,      -5.077718075,      -3.787310472,      -3.867927858,      -3.016320508,      -9.654713715
          0,           0,         118,      -5.109098193,       -3.79250598,      -3.873375399,       -3.04918835,      -9.655677192
          0,           0,         119,      -5.142302938,      -3.797431434,      -3.878821062,      -3.085112479,      -9.656141637
          0,           0,         120,      -5.170724351,      -3.802938632,      -3.885481564,      -3.117788267,      -9.656031633
          0,           0,         121,      -5.187295933,      -3.809534256,      -3.894173568,      -3.139762644,      -9.655260797
          0,           0,         122,      -5.188528264,      -3.817290897,      -3.905199984,      -3.146271204,      -9.653755382
          0,           0,         123,       -5.17713587,      -3.825851143,      -3.918322117,      -3.138751386,      -9.651434165
          0,           0,         124,      -5.159900604,      -3.834510948,      -3.932792507,      -3.123661423,      -9.648239831
          0,           0,         125,      -5.143596111,       -3.84237797,      -3.947458557,      -3.108218519,      -9.644132218
          0,           0,         126,      -5.132918278,      -3.848592097,       -3.96096795,      -3.097688829,      -9.639100118
          0,           0,         127,      -5.130491481,      -3.852562312,       -3.97208227,      -3.095084188,      -9.633171283
          0,           0,         128,      -5.137515457,      -3.854138882,       -3.98002777,      -3.101784373,      -9.626364304
          0,           0,         129,      -5.154274457,      -3.853648258,      -3.984734179,      -3.118089383,      -9.618691558
          0,           0,         130,      -5.180335936,       -3.85177977,      -3.986830957,      -3.143436692,      -9.610197157
          0,           0,         131,      -5.214449895,      -3.849385134,      -3.987404903,      -3.176283352,      -9.600963601
          0,           0,         132,      -5.254196132,      -3.847277359,      -3.987655287,      -3.213734472,      -9.591081591
          0,           0,         133,      -5.295555353,       -3.84608802,      -3.988597474,      -3.251199857,      -9.580703889
          0,           0,         134,      -5.332965171,      -3.846197479,      -3.990886834,      -3.282809395,      -9.569860624
          0,           0,         135,      -5.360794054,      -3.847725162,      -3.994757396,      -3.303453544,      -9.558599976
          0,           0,         136,      -5.376249802,      -3.850560081,      -4.000041666,      -3.311749079,       -9.54699207
          0,           0,         137,      -5.381305873,      -3.854416882,      -4.006246721,      -3.311032379,      -9.535098091
          0,           0,         138,      -5.381368228,      -3.858907953,       -4.01267731,      -3.307164757,       -9.52298999
          0,           0,         139,      -5.382265765,      -3.863623626,      -4.018599155,      -3.305673759,      -9.510685051
          0,           0,         140,      -5.388326552,      -3.868209622,      -4.023419629,      -3.310416957,      -9.498228104
          0,           0,         141,      -5.401957638,       -3.87242738,      -4.026839732,      -3.323535198,      -9.485629743
          0,           0,         142,      -5.423766271,      -3.876183967,      -4.028924547,      -3.345723899,      -9.472862038
          0,           0,         143,      -5.452474378,      -3.879525117,      -4.030065585,       -3.37624351,      -9.459944496
          0,           0,         144,      -5.484407638,      -3.882595921,      -4.030854852,      -3.412464411,      -9.446891511
          0,           0,         145,      -5.513016921,      -3.885583268,      -4.031923761,      -3.449094685,      -9.433595717
          0,           0,         146,      -5.530006624,      -3.888656995,      -4.033799771,      -3.478103056,      -9.420157649
          0,           0,         147,      -5.529573987,      -3.891924082,      -4.036810378,      -3.491400504,      -9.406576345
          0,           0,         148,      -5.512866119,      -3.895403805,      -4.041040048,      -3.486209101,      -9.392675912
          0,           0,         149,      -5.486967981,      -3.899025697,      -4.046333669,      -3.467392129,      -9.378511979
          0,           0,         150,      -5.459885869,      -3.902647899,      -4.052338799,      -3.443448284,      -9.364320653
          0,           0,         151,      -5.437353076,      -3.906089995,      -4.058580371,      -3.421629792,      -9.350078512
          0,           0,         152,       -5.42257329,      -3.909172649,      -4.064559282,      -3.406368946,      -9.335465538
          0,           0,         153,      -5.417046766,      -3.911754859,      -4.069858293,      -3.399844718,      -9.320267649
          0,           0,         154,      -5.421315203,      -3.913760162,      -4.074229934,      -3.402862446,      -9.304915792
          0,           0,         155,      -5.435384431,      -3.915186152,       -4.07764033,      -3.415413822,      -9.289612384
          0,           0,         156,      -5.458881782,       -3.91609648,      -4.080255352,      -3.436892774,      -9.274504883
          0,           0,         157,      -5.491019139,        -3.9165996,      -4.082376566,      -3.466055465,      -9.259621575
          0,           0,         158,      -5.530398948,      -3.916821712,      -4.084351597,      -3.500811865,      -9.244924427
          0,           0,         159,      -5.574708004,      -3.916881661,      -4.086487646,      -3.537999134,      -9.230451295
          0,           0,         160,      -5.620456828,      -3.916873563,      -4.088989183,      -3.573472537,      -9.216199708
          0,           0,         161,      -5.663167093,      -3.916859638,      -4.091928825,       -3.60299471,      -9.202139081
          0,           0,         162,      -5.698525733,      -3.916872638,      -4.095250867,       -3.62395921,      -9.188208692
          0,           0,         163,       -5.72432894,      -3.916925018,      -4.098801408,      -3.636812055,       -9.17370617
          0,           0,         164,      -5.741689147,      -3.917014067,      -4.102363372,      -3.644750909,      -9.159079314
          0,           0,         165,      -5.754097415,       -3.91716599,      -4.105771491,      -3.651954512,      -9.144561187
          0,           0,         166,      -5.765551032,       -3.91737477,      -4.108839272,      -3.662123397,      -9.130398891
          0,           0,         167,      -5.778329619,      -3.917677954,      -4.111516939,      -3.677301641,      -9.116495422
          0,           0,         168,      -5.792705179,      -3.918099473,      -4.113815212,         -3.698026,      -9.102343373
          0,           0,         169,      -5.806566803,      -3.918666206,      -4.115824742,      -3.722988449,      -9.087123104
          0,           0,         170,      -5.816108261,      -3.919390739,      -4.117671982,      -3.748999261,      -9.071326328
          0,           0,         171,      -5.817200194,      -3.920263397,      -4.119481079,      -3.771025194,      -9.055131826
          0,           0,         172,      -5.807793124,      -3.921248724,      -4.121346072,      -3.783674395,      -9.036960339
          0,           0,         173,      -5.789281651,      -3.922283253,      -4.123303179,      -3.783838837,      -9.021609252
          0,           0,         174,      -5.765676225,      -3.923284923,      -4.125337627,      -3.772672066,      -9.006997761
          0,           0,         175,       -5.74150522,      -3.924159717,      -4.127389258,      -3.754689643,       -8.99267307
          0,           0,         176,      -5.720359997,       -3.92481451,      -4.129375205,      -3.735115006,      -8.978583824
          0,           0,         177,      -5.704503645,       -3.92516894,      -4.131215097,      -3.717936492,      -8.964765471
          0,           0,         178,      -5.695077485,      -3.925164706,      -4.132852967,      -3.705439745,      -8.951170109
          0,           0,         179,       -5.69242592,      -3.924770636,      -4.134270475,      -3.698502753,      -8.937770016
          0,           0,         180,      -5.696340989,      -3.923982855,      -4.135488676,      -3.697005602,      -8.924597524
          0,           0,         181,      -5.706200478,      -3.922820399,       -4.13655878,      -3.700137212,       -8.91181464
          0,           0,         182,      -5.721030433,      -3.921319157,      -4.137546159,       -3.70660807,      -8.899470606
          0,           0,         183,      -5.739530309,       -3.91952302,      -4.138511527,      -3.714834334,      -8.884517252
          0,           0,         184,       -5.76019155,       -3.91747825,      -4.139495009,      -3.723301211,      -8.871796302
          0,           0,         185,      -5.781346818,      -3.915228391,      -4.140507554,      -3.730688987,      -8.859198394
          0,           0,         186,      -5.801432083,      -3.912812463,      -4.141529242,      -3.736257842,      -8.844094656
          0,           0,         187,       -5.81924735,      -3.910262716,      -4.142514653,      -3.739987132,      -8.830023389
          0,           0,         188,      -5.834024812,      -3.907623348,       -4.14341309,      -3.742306014,      -8.811662498
          0,           0,         189,      -5.845823492,      -3.904916471,      -4.144165986,      -3.744198385,       -8.80074072
          0,           0,         190,      -5.854603286,      -3.902178462,      -4.144732916,      -3.746211311,      -8.789141331
          0,           0,         191,      -5.860554065,      -3.899442354,       -4.14509213,      -3.748785957,      -8.777380905
          0,           0,         192,      -5.863680196,      -3.896739327,      -4.145244153,      -3.751942629,      -8.765172582
          0,           0,         193,      -5.863784363,      -3.894095317,      -4.145207368,      -3.755288326,      -8.749708533
          0,           0,         194,      -5.860712371,      -3.891528833,      -4.145010451,      -3.758227643,      -8.735928341
          0,           0,         195,      -5.854489421,      -3.889046814,       -4.14468322,      -3.760046334,      -8.722910825
          0,           0,         196,      -5.845497743,      -3.886642928,      -4.144248506,      -3.760146896,      -8.706894017
          0,           0,         197,      -5.834675098,      -3.884298827,      -4.143718458,      -3.758424495,      -8.695014964
          0,           0,         198,      -5.823093699,      -3.881983385,       -4.14309309,      -3.755011282,      -8.683023484
          0,           0,         199,      -5.811961429,      -3.879657488,      -4.142364083,      -3.750459185,      -8.671169364
          0,           0,         200,      -5.802345789,      -3.877277778,       -4.14152055,      -3.745477024,      -8.659636188
          0,           0,         201,      -5.795054681,      -3.874801226,      -4.140555367,      -3.740740472,       -8.64824359
          0,           0,         202,      -5.790587302,      -3.872189329,      -4.139470561,      -3.736746296,      -8.636695067
          0,           0,         203,      -5.789143683,      -3.869411638,      -4.138279602,      -3.733741439,      -8.625084595
          0,           0,         204,      -5.790631894,      -3.866447494,      -4.137007576,      -3.731693279,      -8.609334625
          0,           0,         205,      -5.794747643,      -3.863287229,      -4.135686872,      -3.730390807,      -8.596224551
          0,           0,         206,      -5.801006174,      -3.859931292,      -4.134351062,      -3.729469592,      -8.583921152
          0,           0,         207,      -5.808781214,       -3.85638818,      -4.133029944,      -3.728508552,      -8.572849366
          0,           0,         208,        -5.8174076,      -3.852672641,      -4.131743474,      -3.727164012,      -8.561851742
          0,           0,         209,       -5.82625838,      -3.848803493,      -4.130498109,      -3.725236164,      -8.550573201
          0,           0,         210,       -5.83481764,      -3.844801372,      -4.129285626,       -3.72270026,      -8.539044283
          0,           0,         211,      -5.842650748,      -3.840688372,      -4.128085065,      -3.719630523,      -8.526695386
          0,           0,         212,      -5.849734676,      -3.836485625,       -4.12686536,      -3.716402452,      -8.516044685
          0,           0,         213,      -5.855876555,      -3.832213648,      -4.125590896,      -3.713173039,      -8.505860937
          0,           0,         214,      -5.861041834,      -3.827891639,      -4.124225979,      -3.710147207,      -8.495075175
          0,           0,         215,      -5.865189379,      -3.823537462,      -4.122739021,      -3.707438615,      -8.483740439
          0,           0,         216,      -5.868186293,      -3.819167117,      -4.121105275,      -3.705024396,      -8.472962461
          0,           0,         217,      -5.869799985,      -3.814100092,      -4.116949273,      -3.702044668,      -8.461525151
          0,           0,         218,      -5.860600722,      -3.810385274,      -4.117067089,      -3.694765295,      -8.447587594
          0,           0,         219,      -5.867678985,      -3.806075179,      -4.115100308,      -3.697557159,      -8.437494412
          0,           0,         220,       -5.86335428,      -3.801761334,      -4.112880296,      -3.694024879,      -8.427460369
          0,           0,         221,      -5.858678412,      -3.797465199,      -4.110447829,      -3.690509911,      -8.419124749
          0,           0,         222,      -5.852892215,       -3.79318851,      -4.107847781,      -3.686428203,      -8.410260496
          0,           0,         223,      -5.846004507,      -3.788926768,      -4.105103768,      -3.681585874,      -8.401148387
          0,           0,         224,      -5.838754834,      -3.784672035,      -4.102228556,      -3.676238462,      -8.391649838
          0,           0,         225,      -5.831774832,      -3.780414926,      -4.099233976,      -3.670631289,      -8.381019428
          0,           0,         226,      -5.825527477,      -3.776145847,      -4.096133391,      -3.664966559,      -8.371025686
          0,           0,         227,      -5.820319203,      -3.771855987,      -4.092942289,       -3.65939934,      -8.361511108
          0,           0,         228,      -5.816288576,      -3.767538261,      -4.089678565,      -3.654014816,      -8.350518415
          0,           0,         229,      -5.813484338,      -3.763187982,      -4.086361589,      -3.648873977,       -8.33493749
          0,           0,         230,      -5.811796138,       -3.75880341,      -4.083011427,      -3.643951088,       -8.32338867
          0,           0,         231,      -5.811032169,      -3.754385646,      -4.079648301,      -3.639196343,      -8.316224483
          0,           0,         232,      -5.810927244,       -3.74993849,       -4.07628994,      -3.634529158,      -8.308894398
          0,           0,         233,       -5.81121937,      -3.745468286,      -4.072950817,      -3.629886495,      -8.299096231
          0,           0,         234,      -5.811670548,      -3.740983144,      -4.069641311,      -3.625233604,      -8.290642175
          0,           0,         235,      -5.812063297,      -3.736492727,      -4.066366984,        -3.6205474,      -8.283480008
          0,           0,         236,      -5.812236709,      -3.732007211,      -4.063129981,      -3.615834791,      -8.273629645
          0,           0,         237,      -5.812102139,      -3.727537321,      -4.059927527,      -3.611129555,      -8.264370235
          0,           0,         238,      -5.811622352,      -3.723093532,      -4.056754399,      -3.606476367,      -8.255908714
          0,           0,         239,      -5.810791911,      -3.718685761,      -4.053603771,      -3.601918585,      -8.248317021
          0,           0,         240,      -5.809604385,      -3.714323296,      -4.050468236,      -3.597478479,      -8.241016584
          0,           0,         241,      -5.808093683,      -3.710013974,      -4.047340754,      -3.593180745,      -8.233792373
          0,           0,         242,      -5.806287254,      -3.705764473,      -4.044215834,      -3.589029789,      -8.224778846
          0,           0,         243,      -5.804175023,      -3.701580346,      -4.041089147,      -3.585001071,       -8.21340125
          0,           0,         244,       -5.80178804,       -3.69746554,      -4.037958141,      -3.581076771,       -8.20595516
          0,           0,         245,      -5.799118489,      -3.693422617,      -4.034822258,      -3.577212208,       -8.20051566
          0,           0,         246,       -5.79617143,      -3.689452878,      -4.031682733,      -3.573367136,      -8.194213677
          0,           0,         247,      -5.793066967,      -3.685556347,      -4.028542201,      -3.569553093,      -8.185731018
          0,           0,         248,      -5.789819401,      -3.681731971,      -4.025403859,      -3.565733268,      -8.176003185
          0,           0,         249,      -5.786508959,      -3.677978924,      -4.022272229,      -3.561904747,      -8.167031434
          0,           0,         250,      -5.783202488,      -3.674296243,      -4.019158238,      -3.558070424,       -8.15769601
          0,           0,         251,      -5.780012698,      -3.670680349,      -4.016062954,      -3.554252585,      -8.147013265
          0,           0,         252,      -5.776996513,      -3.667129822,      -4.012994997,      -3.550461691,      -8.135015762
          0,           0,         253,      -5.774192124,      -3.663643318,      -4.009962359,      -3.546711658,      -8.122547148
          0,           0,         254,        -5.7716232,      -3.660219831,      -4.006972517,      -3.543013921,       -8.10948309
          0,           0,         255,      -5.769293547,      -3.656859027,      -4.004032386,      -3.539376954,      -8.095754724
          0,           0,         256,      -5.767182506,       -3.65356126,      -4.001148061,      -3.535802809,      -8.081336522
          0,           0,         257,      -5.765266163,      -3.650327573,      -3.998324658,      -3.532300711,      -8.065966026
          0,           0,         258,      -5.763505197,      -3.647159808,      -3.995565872,      -3.528873341,      -8.050341663
          0,           0,         259,      -5.761847189,      -3.644060462,      -3.992873779,      -3.525520578,      -8.035095702
          0,           0,         260,      -5.760265222,      -3.641032481,      -3.990249108,      -3.522250692,      -8.020694208
          0,           0,         261,      -5.758716395,       -3.63807937,       -3.98769133,      -3.519068322,      -8.006438082
          0,           0,         262,      -5.757169432,       -3.63520484,      -3.985198584,      -3.515978351,      -7.992830272
          0,           0,         263,      -5.755599237,      -3.632412758,      -3.982768273,      -3.512987069,      -7.985232675
          0,           0,         264,      -5.753989452,      -3.629696424,       -3.98036435,      -3.510095187,      -7.988423949
          0,           0,         265,      -5.752060878,      -3.627091081,      -3.978079836,      -3.507218134,      -8.000056878
          0,           0,         266,      -5.750571025,      -3.624569448,      -3.975817518,      -3.504632604,      -7.984283773
          0,           0,         267,       -5.74876685,      -3.622144818,      -3.973606972,      -3.502061727,      -7.951288382
          0,           0,         268,      -5.746926571,      -3.619819742,      -3.971444207,       -3.49960738,      -7.924374771
          0,           0,         269,      -5.745062309,      -3.617596639,      -3.969328204,      -3.497263529,      -7.898878207
          0,           0,         270,      -5.743160412,      -3.615477346,      -3.967259124,      -3.495013624,      -7.874754502
          0,           0,         271,      -5.741232172,      -3.613463406,      -3.965238131,      -3.492849641,      -7.863006563
          0,           0,         272,      -5.739310219,      -3.611555824,      -3.963267082,      -3.490774321,      -7.849887934
          0,           0,         273,      -5.737424064,      -3.609755241,      -3.961349069,      -3.488789487,      -7.825342199
          0,           0,         274,      -5.735599623,       -3.60806203,      -3.959488066,      -3.486896612,      -7.811853986
          0,           0,         275,      -5.733866141,      -3.606476288,        -3.9576888,      -3.485099991,       -7.80306434
          0,           0,         276,      -5.732246998,      -3.604997916,      -3.955956626,      -3.483402865,      -7.794892386
          0,           0,         277,      -5.730772754,      -3.603614041,      -3.954282633,      -3.481809398,      -7.786936383
          0,           0,         278,       -5.72930121,      -3.602361544,        -3.9527132,      -3.480273088,      -7.775837677
          0,           0,         279,      -5.728316948,      -3.601204735,      -3.951218993,      -3.478977212,       -7.76824224
          0,           0,         280,      -5.727340835,      -3.600153843,      -3.949813648,      -3.477733667,      -7.762436619
          0,           0,         281,      -5.726563215,      -3.599209193,      -3.948502296,      -3.476621796,      -7.758831772
