"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         276,      -8.024829535,      -6.493243045,       -7.44858405,      -6.487328695,      -8.702251707
          0,           0,         277,      -8.033657351,      -6.501747661,      -7.455003539,      -6.495709906,       -8.71299226
          0,           0,         278,      -8.042441564,      -6.510333387,      -7.461524997,      -6.504144465,      -8.723774279
          0,           0,         279,      -8.051181916,      -6.519009553,      -7.468244174,      -6.512649256,      -8.734616008
          0,           0,         280,       -8.05987874,      -6.527784115,      -7.475247339,      -6.521240571,      -8.745510902
          0,           0,         281,      -8.068532983,      -6.536663509,      -7.482610396,      -6.529933594,       -8.75645839
          0,           0,         282,      -8.077146194,      -6.545652565,      -7.490398386,      -6.538741881,      -8.767457162
          0,           0,         283,      -8.085720464,      -6.554754447,      -7.498665533,      -6.547676871,      -8.778505608
          0,           0,         284,      -8.094258336,      -6.563970638,      -7.507455513,      -6.556747587,      -8.789601196
          0,           0,         285,       -8.10276258,      -6.573300947,      -7.516801624,      -6.565960656,      -8.800743781
          0,           0,         286,      -8.111235756,      -6.582743569,      -7.526726395,      -6.575320745,      -8.811932016
          0,           0,         287,      -8.119679782,      -6.592295193,       -7.53724055,      -6.584831195,       -8.82316393
          0,           0,         288,      -8.128096073,      -6.601951157,      -7.548342669,       -6.59449417,      -8.834435442
          0,           0,         289,        -8.1364862,      -6.611705548,      -7.560017748,      -6.604309845,       -8.84574772
          0,           0,         290,       -8.14485244,      -6.621551315,       -7.57224041,      -6.614274987,      -8.857099108
          0,           0,         291,      -8.153197938,      -6.631480384,      -7.584977058,      -6.624382551,      -8.868484394
          0,           0,         292,      -8.161526198,      -6.641483817,      -7.598187364,      -6.634622045,      -8.879906084
          0,           0,         293,      -8.169840584,      -6.651551999,      -7.611825325,      -6.644980332,      -8.891362647
          0,           0,         294,      -8.178144105,      -6.661674836,      -7.625839851,      -6.655442392,      -8.902852485
          0,           0,         295,      -8.186439422,      -6.671841962,      -7.640175233,      -6.665991917,      -8.914374139
          0,           0,         296,      -8.194728971,      -6.682042932,       -7.65477181,       -6.67661173,      -8.925926664
          0,           0,         297,      -8.203015089,      -6.692267406,      -7.669567012,      -6.687284134,      -8.937508376
          0,           0,         298,      -8.211300109,      -6.702505323,      -7.684496806,      -6.697991229,      -8.949117697
          0,           0,         299,      -8.219586421,      -6.712747051,      -7.699497467,      -6.708715257,      -8.960753058
          0,           0,         300,       -8.22787647,      -6.722983534,      -7.714507565,      -6.719438961,       -8.97241293
          0,           0,         301,      -8.236172714,      -6.733206406,      -7.729469925,      -6.730145985,      -8.984095868
          0,           0,         302,      -8.244477532,      -6.743408107,      -7.744333637,       -6.74082126,      -8.995800478
          0,           0,         303,      -8.252793126,      -6.753582016,      -7.759056367,      -6.751451378,      -9.007525374
          0,           0,         304,      -8.261121245,      -6.763722437,      -7.773603782,      -6.762024809,      -9.019269128
          0,           0,         305,       -8.26946305,      -6.773824754,      -7.787952654,      -6.772531893,      -9.031030783
          0,           0,         306,      -8.277818931,      -6.783885484,      -7.802091061,      -6.782964945,        -9.0428094
          0,           0,         307,      -8.286188398,      -6.793902284,      -7.816018238,      -6.793318131,      -9.054604192
          0,           0,         308,      -8.294570112,      -6.803873907,      -7.829744214,      -6.803587275,      -9.066414364
          0,           0,         309,      -8.302962067,      -6.813800106,      -7.843288859,      -6.813769758,      -9.078239518
          0,           0,         310,       -8.31136193,      -6.823681471,      -7.856680307,      -6.823864563,      -9.090079313
          0,           0,         311,      -8.319767482,       -6.83351924,      -7.869952838,      -6.833872377,      -9.101933681
          0,           0,         312,      -8.328177114,      -6.843315083,      -7.883144372,      -6.843795646,      -9.113802738
          0,           0,         313,      -8.336590303,      -6.853070897,      -7.896293748,      -6.853638479,      -9.125686771
          0,           0,         314,      -8.345007927,      -6.862788621,      -7.909437803,      -6.863406407,      -9.137586242
          0,           0,         315,      -8.353432216,      -6.872470108,      -7.922608521,      -6.873106118,      -9.149501833
          0,           0,         316,      -8.361866119,      -6.882117068,       -7.93583037,      -6.882745208,      -9.161434399
          0,           0,         317,      -8.370312182,      -6.891731089,      -7.949117976,      -6.892331913,      -9.173384979
          0,           0,         318,      -8.378771374,      -6.901313704,      -7.962474406,      -6.901874653,      -9.185354579
          0,           0,         319,      -8.387242407,      -6.910866432,      -7.975889053,      -6.911381295,       -9.19734464
          0,           0,         320,       -8.39572267,      -6.920390732,      -7.989333652,      -6.920858489,       -9.20935672
          0,           0,         321,      -8.404211072,      -6.929887904,      -8.002760452,      -6.930311852,      -9.221392433
          0,           0,         322,      -8.412709139,      -6.939359095,      -8.016107113,      -6.939746282,      -9.233453509
          0,           0,         323,      -8.421219013,      -6.948805397,      -8.029301633,      -6.949165306,      -9.245541776
          0,           0,         324,      -8.429742077,      -6.958227782,      -8.042260859,      -6.958570642,      -9.257659151
          0,           0,         325,      -8.438279406,      -6.967627282,      -8.054894351,      -6.967962538,      -9.269807634
          0,           0,         326,      -8.446832243,      -6.977004987,      -8.067106556,      -6.977340346,      -9.281989327
          0,           0,         327,      -8.455402257,      -6.986362051,      -8.078801343,      -6.986702807,      -9.294206532
          0,           0,         328,      -8.463991626,      -6.995699715,      -8.089887351,      -6.996048376,      -9.306462395
          0,           0,         329,      -8.472603175,      -7.005019344,      -8.100283722,      -7.005375657,      -9.318768074
          0,           0,         330,      -8.481240581,      -7.014322561,      -8.109925956,       -7.01468387,      -9.331114651
          0,           0,         331,      -8.489908421,      -7.023611423,      -8.118771952,      -7.023973078,      -9.343495667
          0,           0,         332,      -8.498611694,      -7.032888688,      -8.126807567,       -7.03324383,      -9.355915949
          0,           0,         333,      -8.507354824,      -7.042158055,      -8.134050559,      -7.042496318,      -9.368375464
          0,           0,         334,      -8.516140767,      -7.051424168,      -8.140550745,      -7.051729834,      -9.380858672
          0,           0,         335,      -8.524970854,      -7.060692417,      -8.146385606,      -7.060943182,      -9.393415139
          0,           0,         336,      -8.533845401,      -7.069968752,      -8.151653433,       -7.07013589,      -9.406020096
          0,           0,         337,      -8.542764637,      -7.079259388,      -8.156467065,      -7.079309473,      -9.418674723
          0,           0,         338,      -8.551729343,      -7.088570606,      -8.160948641,       -7.08846804,      -9.431379574
          0,           0,         339,      -8.560740944,       -7.09790859,      -8.165225554,      -7.097618152,      -9.444134887
          0,           0,         340,      -8.569801295,      -7.107279281,      -8.169426709,      -7.106768279,      -9.456940762
          0,           0,         341,      -8.578912299,      -7.116688244,      -8.173678748,      -7.115928102,      -9.469797256
          0,           0,         342,      -8.588075556,      -7.126140532,      -8.178102554,      -7.125107878,      -9.482703508
          0,           0,         343,      -8.597292136,      -7.135640563,       -8.18281035,      -7.134317958,      -9.495660168
          0,           0,         344,      -8.606562526,      -7.145191985,      -8.187903613,      -7.143568455,      -9.508667668
          0,           0,         345,      -8.615886709,      -7.154797559,      -8.193471876,      -7.152869006,      -9.521726235
          0,           0,         346,      -8.625264352,      -7.164459046,      -8.199592349,      -7.162228582,      -9.534836076
          0,           0,         347,      -8.634695025,      -7.174177105,      -8.206330185,      -7.171655292,      -9.547997351
          0,           0,         348,      -8.644178392,      -7.183951218,      -8.213739164,      -7.181156169,       -9.56120974
          0,           0,         349,      -8.653714318,      -7.193779639,      -8.221862577,      -7.190736944,      -9.574473171
          0,           0,         350,       -8.66330284,      -7.203659387,      -8.230734009,      -7.200401833,      -9.587786988
          0,           0,         351,      -8.672944007,      -7.213586281,      -8.240377763,      -7.210153391,      -9.601150248
          0,           0,         352,      -8.682637699,      -7.223555027,      -8.250808554,      -7.219992419,      -9.614561628
          0,           0,         353,      -8.692383601,      -7.233559371,      -8.262030612,      -7.229917497,      -9.628019501
          0,           0,         354,      -8.702180552,      -7.243592343,      -8.274044254,      -7.239921945,      -9.641521894
          0,           0,         355,      -8.712022476,      -7.253646228,      -8.286862169,      -7.249997456,      -9.655066579
          0,           0,         356,      -8.721905474,      -7.263712565,      -8.300453518,        -7.2601453,      -9.668651068
          0,           0,         357,      -8.731830027,      -7.273782532,       -8.31477185,       -7.27036097,      -9.682272652
          0,           0,         358,      -8.741794206,      -7.283846976,      -8.329771217,      -7.280632859,      -9.695928463
          0,           0,         359,      -8.751795128,      -7.293896657,      -8.345397576,      -7.290947545,       -9.70961552
          0,           0,         360,        -8.7618302,      -7.303922467,      -8.361588293,       -7.30129185,      -9.723330758
          0,           0,         361,       -8.77189719,       -7.31391559,      -8.378271996,      -7.311652221,      -9.737071065
          0,           0,         362,      -8.781994087,      -7.323867682,      -8.395368082,      -7.322014425,      -9.750833318
          0,           0,         363,      -8.792119083,      -7.333771056,      -8.412786909,      -7.332363754,      -9.764614408
          0,           0,         364,      -8.802270536,      -7.343618851,      -8.430430703,      -7.342685341,      -9.778411271
          0,           0,         365,      -8.812446886,      -7.353405188,      -8.448195096,      -7.352964505,      -9.792220904
          0,           0,         366,      -8.822646563,      -7.363125267,      -8.465971315,      -7.363187084,      -9.806040392
          0,           0,         367,      -8.832867883,      -7.372775403,      -8.483649021,      -7.373339717,      -9.819866918
          0,           0,         368,      -8.843108942,      -7.382352954,      -8.501119608,      -7.383410066,      -9.833697796
          0,           0,         369,      -8.853367526,      -7.391856091,      -8.518279481,      -7.393387017,      -9.847530498
          0,           0,         370,      -8.863641159,      -7.401283486,      -8.535032306,      -7.403261076,      -9.861362717
          0,           0,         371,      -8.873927639,      -7.410634371,      -8.551289842,      -7.413025337,      -9.875192425
          0,           0,         372,       -8.88422623,      -7.419909738,      -8.566975313,      -7.422676849,      -9.889017846
          0,           0,         373,      -8.894538284,      -7.429113806,      -8.582035002,      -7.432216091,      -9.902837392
          0,           0,         374,      -8.904865437,      -7.438253287,      -8.596445787,      -7.441644103,      -9.916649652
          0,           0,         375,      -8.915207534,      -7.447335453,      -8.610206646,      -7.450962198,      -9.930453443
          0,           0,         376,      -8.925563181,       -7.45636732,      -8.623329136,      -7.460174792,      -9.944247854
          0,           0,         377,      -8.935931005,      -7.465355597,      -8.635833898,      -7.469290111,      -9.958032277
          0,           0,         378,      -8.946309925,      -7.474306744,      -8.647749904,      -7.478318431,      -9.971806419
          0,           0,         379,      -8.956698877,      -7.483226967,      -8.659112754,      -7.487270451,      -9.985570296
          0,           0,         380,      -8.967096606,      -7.492122191,        -8.6699616,      -7.496156669,       -9.99932424
          0,           0,         381,       -8.97750166,      -7.500998005,      -8.680335286,      -7.504987305,      -10.01306889
