"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         207,       -6.86908551,      -4.947684915,      -5.591284534,       -4.73073727,      -10.12468743
          0,           0,         208,      -6.895024948,      -4.952179705,      -5.604826276,      -4.749352797,      -10.12420025
          0,           0,         209,       -6.92627763,      -4.956507551,      -5.617548867,      -4.771138759,       -10.1237356
          0,           0,         210,      -6.961846358,      -4.960652729,      -5.629544541,      -4.795053602,      -10.12329412
          0,           0,         211,      -7.000014505,      -4.964615531,      -5.641048606,       -4.81968604,      -10.12287595
          0,           0,         212,      -7.038179519,      -4.968410436,      -5.652384088,      -4.843346768,      -10.12244752
          0,           0,         213,      -7.072941378,      -4.972062734,      -5.663894044,      -4.864303267,       -10.1220295
          0,           0,         214,      -7.100760321,      -4.975604291,      -5.675877982,      -4.881153105,      -10.12163297
          0,           0,         215,      -7.119216308,      -4.979069157,      -5.688543638,      -4.893209998,      -10.12125626
          0,           0,         216,      -7.128160058,      -4.982489652,       -5.70197904,      -4.900695034,      -10.12089599
          0,           0,         217,      -7.129750635,      -4.985893321,      -5.716145194,      -4.904608789,      -10.12052228
          0,           0,         218,      -7.127338804,      -4.989301041,      -5.730887658,      -4.906365441,      -10.12015195
          0,           0,         219,      -7.124177642,       -4.99272624,      -5.745964515,      -4.907395397,      -10.11977322
          0,           0,         220,      -7.122716187,      -4.996175134,      -5.761087245,      -4.908872916,       -10.1194028
          0,           0,         221,      -7.124481048,      -4.999647698,      -5.775969031,      -4.911601749,      -10.11904879
          0,           0,         222,      -7.130237313,      -5.003139118,      -5.790372435,      -4.916013987,      -10.11871191
          0,           0,         223,      -7.140198344,      -5.006641424,      -5.804146727,      -4.922225293,      -10.11839281
          0,           0,         224,      -7.154194021,      -5.010145088,      -5.817246497,      -4.930108414,        -10.118061
          0,           0,         225,      -7.171785268,      -5.013640424,      -5.829727782,      -4.939367177,      -10.11774163
          0,           0,         226,      -7.192339188,      -5.017118652,      -5.841724382,      -4.949604826,      -10.11743639
          0,           0,         227,      -7.215082549,      -5.020572641,      -5.853412402,      -4.960384662,      -10.11714325
          0,           0,         228,      -7.239147142,       -5.02399731,      -5.864972979,      -4.971280811,       -10.1168639
          0,           0,         229,      -7.263614417,       -5.02738975,      -5.876561675,      -4.981916002,      -10.11659997
          0,           0,         230,      -7.287561282,      -5.030749121,      -5.888289323,      -4.991983822,      -10.11634311
          0,           0,         231,      -7.310105617,       -5.03407638,      -5.900215499,      -5.001255507,      -10.11605169
          0,           0,         232,      -7.330450157,      -5.037373914,      -5.912352839,      -5.009574877,      -10.11577427
          0,           0,         233,      -7.347927525,      -5.040645109,      -5.924678998,      -5.016847878,      -10.11551096
          0,           0,         234,      -7.362050193,      -5.043893901,      -5.937152473,      -5.023033113,      -10.11525969
          0,           0,         235,      -7.372565523,      -5.047124349,      -5.949728569,      -5.028137493,      -10.11499319
          0,           0,         236,      -7.379503653,      -5.050340235,       -5.96237258,      -5.032217069,      -10.11472418
          0,           0,         237,      -7.383196455,      -5.053544726,      -5.975068096,      -5.035379821,        -10.114462
          0,           0,         238,      -7.384248839,      -5.056740114,       -5.98781961,       -5.03778579,      -10.11421251
          0,           0,         239,      -7.383461633,      -5.059927633,       -6.00064971,      -5.039640885,      -10.11397602
          0,           0,         240,      -7.381726175,      -5.063107375,       -6.01359204,      -5.041183312,      -10.11375554
          0,           0,         241,      -7.379919793,      -5.066278286,      -6.026681706,      -5.042664294,      -10.11354767
          0,           0,         242,      -7.378824598,      -5.069438252,      -6.039944846,      -5.044326475,      -10.11335313
          0,           0,         243,      -7.379078063,      -5.072584262,      -6.053388902,      -5.046383609,      -10.11317141
          0,           0,         244,      -7.381151187,      -5.075712624,      -6.066994769,      -5.049004137,      -10.11297044
          0,           0,         245,      -7.385344446,      -5.078819238,      -6.080711801,      -5.052299905,      -10.11277274
          0,           0,         246,      -7.391791472,      -5.081899888,      -6.094456341,       -5.05632014,      -10.11258748
          0,           0,         247,       -7.40046266,      -5.084950553,      -6.108114544,      -5.061050063,      -10.11241421
          0,           0,         248,       -7.41116484,      -5.087967708,      -6.121549818,      -5.066413519,      -10.11225325
          0,           0,         249,       -7.42353696,      -5.090948593,      -6.134614893,      -5.072279227,      -10.11210224
          0,           0,         250,      -7.437046514,      -5.093891439,      -6.147167639,      -5.078470654,      -10.11195826
          0,           0,         251,      -7.450996554,      -5.096795619,        -6.1590887,      -5.084779686,      -10.11179774
          0,           0,         252,      -7.464558205,      -5.099661716,      -6.170298129,      -5.090984221,      -10.11162657
          0,           0,         253,      -7.476844059,       -5.10249149,      -6.180767494,      -5.096869096,      -10.11145258
          0,           0,         254,      -7.487028414,       -5.10528775,      -6.190524664,      -5.102248675,      -10.11128935
          0,           0,         255,       -7.49449803,      -5.108054127,      -6.199649662,      -5.106988284,      -10.11113653
          0,           0,         256,      -7.498989603,      -5.110794782,      -6.208262116,      -5.111020834,      -10.11099254
          0,           0,         257,      -7.500659139,      -5.113514054,       -6.21650262,      -5.114355169,      -10.11083925
          0,           0,         258,      -7.500050751,      -5.116216102,      -6.224511566,      -5.117074054,      -10.11068689
          0,           0,         259,      -7.497978165,      -5.118904571,      -6.232409096,      -5.119321889,      -10.11054055
          0,           0,         260,      -7.495368183,      -5.121582309,      -6.240279284,      -5.121284416,      -10.11040508
          0,           0,         261,       -7.49311836,      -5.124251186,       -6.24816059,      -5.123164198,       -10.1102797
          0,           0,         262,      -7.491998126,      -5.126912004,      -6.256043528,      -5.125155872,      -10.11016305
          0,           0,         263,      -7.492595613,      -5.129564539,      -6.263875646,      -5.127424434,      -10.11005488
          0,           0,         264,      -7.495297668,      -5.132207675,      -6.271572924,      -5.130088706,      -10.10995598
          0,           0,         265,      -7.500286995,      -5.134839656,      -6.279036088,      -5.133210885,      -10.10986654
          0,           0,         266,      -7.507544541,      -5.137458364,      -6.286169349,      -5.136792377,      -10.10977148
          0,           0,         267,      -7.516851343,      -5.140061635,      -6.292898691,      -5.140775675,      -10.10966114
          0,           0,         268,      -7.527790414,      -5.142647572,      -6.299186522,      -5.145051926,      -10.10955914
          0,           0,         269,      -7.539755646,      -5.145214789,      -6.305040128,       -5.14947372,      -10.10946537
          0,           0,         270,       -7.55197945,      -5.147762594,       -6.31051245,      -5.153872203,      -10.10937762
          0,           0,         271,      -7.563593963,      -5.150291065,       -6.31569545,       -5.15807718,      -10.10928648
          0,           0,         272,      -7.573734249,      -5.152801033,      -6.320707597,      -5.161937956,      -10.10919483
          0,           0,         273,      -7.581675845,      -5.155293965,      -6.325678167,      -5.165342166,      -10.10909482
          0,           0,         274,      -7.586974309,      -5.157771783,      -6.330731049,      -5.168229631,      -10.10900141
          0,           0,         275,      -7.589558022,      -5.160236619,      -6.335970454,       -5.17059893,      -10.10891561
          0,           0,         276,      -7.589735182,      -5.162690566,      -6.341470041,       -5.17250567,      -10.10883724
          0,           0,         277,      -7.588112206,      -5.165135435,      -6.347266315,      -5.174053144,      -10.10876321
          0,           0,         278,      -7.585458954,      -5.167572558,      -6.353356392,      -5.175377453,      -10.10869663
          0,           0,         279,      -7.582570135,      -5.170002651,       -6.35970001,      -5.176629947,      -10.10863753
          0,           0,         280,      -7.580158898,      -5.172425754,       -6.36622524,      -5.177959818,      -10.10858546
          0,           0,         281,      -7.578793965,      -5.174841251,      -6.372837335,      -5.179499022,      -10.10852267
