"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         335,      -5.998020957,      -4.048681369,      -5.261990284,      -2.315108783
          0,           0,         336,      -6.001929203,      -4.053755416,      -5.270635169,      -2.327983161
          0,           0,         337,      -6.005341285,      -4.058648328,      -5.276789929,      -2.327231596
          0,           0,         338,      -6.008254103,      -4.062826901,      -5.285214933,      -2.338847421
          0,           0,         339,      -6.011501377,      -4.067519307,      -5.291261173,      -2.337699921
          0,           0,         340,      -6.014461967,      -4.071683387,      -5.299374452,      -2.349311724
          0,           0,         341,      -6.017744419,      -4.076342177,      -5.305448565,      -2.348294614
          0,           0,         342,      -6.022443202,      -4.081954675,       -5.31468999,      -2.362058965
          0,           0,         343,      -6.026143885,      -4.086920924,      -5.321011438,      -2.361271055
          0,           0,         344,      -6.029139884,       -4.09102021,      -5.329381236,      -2.372676073
          0,           0,         345,      -6.032227261,      -4.095392857,      -5.335154316,      -2.370764616
          0,           0,         346,      -6.035216481,      -4.099435503,      -5.343584834,      -2.382438088
          0,           0,         347,      -6.038534064,      -4.103948061,      -5.349287643,      -2.381045132
          0,           0,         348,      -6.041711924,      -4.108108916,      -5.357517517,      -2.393092214
          0,           0,         349,      -6.045150191,      -4.112673145,      -5.363334678,      -2.391919109
          0,           0,         350,      -6.048418167,      -4.116872698,      -5.371695429,      -2.404159014
          0,           0,         351,      -6.051945743,      -4.121460202,      -5.377342029,      -2.402890173
          0,           0,         352,      -6.055265806,      -4.125664186,      -5.386047179,      -2.415269622
          0,           0,         353,      -6.060292219,      -4.131538249,      -5.392310308,        -2.4154391
          0,           0,         354,      -6.063901614,      -4.135965791,      -5.400952438,      -2.428087599
          0,           0,         355,      -6.067228859,      -4.140275026,      -5.406664046,      -2.425956197
          0,           0,         356,      -6.070212021,      -4.144100233,      -5.415252475,       -2.43775645
          0,           0,         357,      -6.074992441,      -4.149668196,      -5.421179673,      -2.437383915
          0,           0,         358,      -6.078436773,      -4.153873948,      -5.430040045,      -2.449970713
          0,           0,         359,      -6.081663326,      -4.157990485,      -5.435237601,      -2.447652092
          0,           0,         360,      -6.086033366,      -4.163007071,      -5.444533767,      -2.461254903
          0,           0,         361,      -6.089554909,       -4.16734558,      -5.449817476,      -2.459318968
          0,           0,         362,      -6.092486479,      -4.171013979,      -5.458528657,      -2.471352958
          0,           0,         363,       -6.09700742,      -4.176227976,      -5.464083694,      -2.470496044
          0,           0,         364,      -6.100291143,      -4.180186447,      -5.473098471,      -2.483095289
          0,           0,         365,      -6.103419253,      -4.184068942,      -5.478007239,      -2.480682063
          0,           0,         366,      -6.107725239,      -4.188947089,       -5.48745996,      -2.494338226
          0,           0,         367,      -6.111224893,      -4.193131307,      -5.492528655,      -2.492390279
          0,           0,         368,      -6.114161831,      -4.196701245,       -5.50148525,      -2.504590478
          0,           0,         369,      -6.118691657,       -4.20181242,      -5.506881176,      -2.503682141
          0,           0,         370,      -6.122007743,      -4.205706958,      -5.516196507,      -2.516365413
          0,           0,         371,      -6.125181714,      -4.209498773,      -5.521018679,       -2.51402473
          0,           0,         372,      -6.129524854,      -4.214339284,      -5.530772578,      -2.527627434
          0,           0,         373,      -6.133080208,      -4.218452906,      -5.535783694,      -2.525735654
          0,           0,         374,      -6.136078039,      -4.221984889,      -5.545073897,      -2.537930806
          0,           0,         375,      -6.140659512,      -4.227044504,      -5.550431249,      -2.537009099
          0,           0,         376,      -6.144038694,      -4.230912973,      -5.560078381,      -2.549623007
          0,           0,         377,       -6.14728376,       -4.23465139,      -5.564895096,      -2.547363387
          0,           0,         378,       -6.15168172,       -4.23947899,      -5.574976931,       -2.56077936
          0,           0,         379,      -6.155308289,      -4.243550554,      -5.579978842,      -2.558964492
          0,           0,         380,       -6.15837796,      -4.247065267,      -5.589599479,      -2.571008282
          0,           0,         381,      -6.163021514,         -4.252096,      -5.594960619,      -2.570085302
          0,           0,         382,      -6.166471076,      -4.255955543,      -5.604909758,      -2.582514236
          0,           0,         383,      -6.169794891,      -4.259663066,      -5.609735445,       -2.58030686
          0,           0,         384,      -6.174253167,      -4.264491741,      -5.620118195,      -2.593439351
          0,           0,         385,      -6.177957133,       -4.26854213,      -5.625094457,      -2.591669153
          0,           0,         386,      -6.181102998,      -4.272054899,      -5.634998806,      -2.603463989
          0,           0,         387,      -6.185814166,      -4.277075372,        -5.6403402,      -2.602493461
          0,           0,         388,      -6.189337894,      -4.280940355,      -5.650524456,       -2.61466823
          0,           0,         389,      -6.192745354,      -4.284637351,       -5.65531049,      -2.612441949
          0,           0,         390,      -6.197267596,      -4.289479572,      -5.665928645,      -2.625241959
          0,           0,         391,      -6.201053536,       -4.29352815,      -5.670801368,      -2.623442593
          0,           0,         392,       -6.20427886,      -4.297053416,      -5.680911988,      -2.634955086
          0,           0,         393,      -6.209062188,        -4.3020809,      -5.686145976,      -2.633859304
          0,           0,         394,      -6.212663159,      -4.305964798,      -5.696474331,      -2.645770607
          0,           0,         395,      -6.216158433,      -4.309670169,      -5.701117577,      -2.643447513
          0,           0,         396,      -6.220747779,      -4.314537416,      -5.711881827,      -2.655927218
          0,           0,         397,      -6.224619634,      -4.318601689,      -5.716528493,      -2.654025839
          0,           0,         398,      -6.227927211,       -4.32215258,      -5.726755017,       -2.66529085
          0,           0,         399,       -6.23278667,      -4.327202168,      -5.731755146,      -2.664007758
          0,           0,         400,      -6.236467493,       -4.33111677,      -5.742133596,      -2.675705487
          0,           0,         401,      -6.240054145,      -4.334846695,      -5.746507421,      -2.673239831
          0,           0,         402,       -6.24471329,      -4.339748513,      -5.757329276,      -2.685466938
          0,           0,         403,        -6.2486744,      -4.343842851,      -5.761618735,      -2.683427392
          0,           0,         404,      -6.252066528,      -4.347430019,      -5.771882029,      -2.694529535
          0,           0,         405,      -6.257005508,      -4.352513432,      -5.776522524,      -2.693041645
          0,           0,         406,      -6.260768305,      -4.356467742,       -5.78687739,      -2.704613023
          0,           0,         407,      -6.264449272,      -4.360234472,      -5.790869672,      -2.702005916
          0,           0,         408,      -6.269180439,      -4.365177494,       -5.80168324,      -2.714076773
          0,           0,         409,       -6.27323353,      -4.369312109,      -5.805511863,      -2.711907371
          0,           0,         410,      -6.276711991,      -4.372942791,      -5.815761158,      -2.722947071
          0,           0,         411,      -6.281733291,      -4.378067568,      -5.819949222,      -2.721279293
          0,           0,         412,      -6.285579689,      -4.382067071,      -5.830240394,      -2.732816224
          0,           0,         413,      -6.289357295,      -4.385878251,      -5.833779245,      -2.730103424
          0,           0,         414,      -6.294162225,      -4.390865672,      -5.844549703,      -2.742109752
          0,           0,         415,      -6.298309435,      -4.395046208,      -5.847861612,      -2.739847239
          0,           0,         416,      -6.301875523,      -4.398723841,      -5.858077402,      -2.750908787
          0,           0,         417,       -6.30698136,      -4.403893181,      -5.861766492,      -2.749107412
          0,           0,         418,      -6.310912525,      -4.407939689,      -5.871986098,      -2.760679946
          0,           0,         419,      -6.314788514,      -4.411798391,      -5.875046052,      -2.757908912
          0,           0,         420,      -6.319668489,      -4.416830041,      -5.885764403,      -2.769915279
          0,           0,         421,      -6.323911406,      -4.421057824,      -5.888552167,      -2.767603197
          0,           0,         422,      -6.327565967,      -4.424782286,      -5.898737255,      -2.778737721
          0,           0,         423,      -6.332758012,      -4.429995527,      -5.901923475,      -2.776850316
          0,           0,         424,      -6.336774681,      -4.434087598,      -5.912084402,      -2.788495573
          0,           0,         425,      -6.340750279,      -4.437992954,      -5.914678536,      -2.785708528
          0,           0,         426,      -6.345706151,      -4.443065897,      -5.925350016,      -2.797746445
          0,           0,         427,      -6.350045862,      -4.447338739,      -5.927643454,      -2.795421965
          0,           0,         428,      -6.353789345,       -4.45110707,      -5.937810417,      -2.806646355
          0,           0,         429,      -6.359068767,      -4.456360631,      -5.940521475,      -2.804712556
          0,           0,         430,      -6.363171311,      -4.460494413,      -5.950643841,      -2.816437307
          0,           0,         431,       -6.36724728,       -4.46444266,      -5.952811547,        -2.8136658
          0,           0,         432,      -6.372279534,      -4.469552139,      -5.963445212,      -2.825739473
          0,           0,         433,        -6.3767167,      -4.473865456,      -5.965297543,      -2.823430683
          0,           0,         434,      -6.380549235,      -4.477672882,      -5.975458891,      -2.834735967
          0,           0,         435,      -6.385916781,      -4.482961438,        -5.9777431,      -2.832787244
          0,           0,         436,      -6.390105268,      -4.487131711,      -5.987844293,      -2.844577079
          0,           0,         437,         -6.394282,      -4.491117412,      -5.989640312,      -2.841843616
          0,           0,         438,      -6.399390816,      -4.496257878,      -6.000243083,      -2.853940183
          0,           0,         439,      -6.403925746,      -4.500605895,      -6.001718903,        -2.8516681
          0,           0,         440,      -6.407847206,      -4.504446878,      -6.011881942,      -2.863029983
          0,           0,         441,      -6.413303289,      -4.509764522,      -6.013798844,      -2.861091997
          0,           0,         442,      -6.417577555,       -4.51396571,      -6.023888281,      -2.872921101
          0,           0,         443,      -6.421855163,      -4.517982929,      -6.025373401,      -2.870242072
          0,           0,         444,      -6.427040504,      -4.523148992,      -6.035947465,      -2.882339707
          0,           0,         445,      -6.431673258,      -4.527525847,      -6.037112363,      -2.880120523
          0,           0,         446,      -6.435683347,      -4.531395033,      -6.047277251,      -2.891507856
          0,           0,         447,      -6.441228126,      -4.536736244,       -6.04888798,      -2.889600853
          0,           0,         448,      -6.445587857,      -4.540963269,      -6.058965613,      -2.901439159
          0,           0,         449,      -6.449966241,      -4.545006508,      -6.060197709,      -2.898825325
          0,           0,         450,      -6.455227915,       -4.55019363,      -6.070739226,      -2.910898953
          0,           0,         451,      -6.459958364,      -4.554594201,      -6.071651177,      -2.908743241
          0,           0,         452,      -6.464056669,      -4.558487095,      -6.081810692,       -2.92012357
          0,           0,         453,      -6.469690125,      -4.563847426,      -6.083169498,      -2.918260652
          0,           0,         454,      -6.474134913,      -4.568096273,      -6.093226355,      -2.930078243
          0,           0,         455,      -6.478613832,      -4.572161136,      -6.094253391,      -2.927533393
          0,           0,         456,      -6.483951556,      -4.577366069,      -6.104752541,       -2.93955802
          0,           0,         457,      -6.488779461,      -4.581786521,      -6.105456382,      -2.937468954
          0,           0,         458,       -6.49296551,      -4.585699898,      -6.115596908,      -2.948812037
          0,           0,         459,      -6.498691562,      -4.591080515,      -6.116826882,      -2.947002723
          0,           0,         460,      -6.503213241,      -4.595341299,      -6.126602893,      -2.958721289
          0,           0,         461,      -6.508158782,      -4.599832178,      -6.127841013,      -2.956518061
          0,           0,         462,      -6.512441334,      -4.603799717,      -6.137724908,      -2.967875994
          0,           0,         463,      -6.518248537,      -4.609214909,      -6.138594401,      -2.966091618
          0,           0,         464,      -6.522854414,      -4.613517522,      -6.148710543,      -2.977798983
          0,           0,         465,      -6.527514701,       -4.61762806,      -6.149438881,      -2.975430531
          0,           0,         466,      -6.532987581,      -4.622869415,      -6.159827353,      -2.987329417
          0,           0,         467,      -6.537985414,      -4.627327995,       -6.16036021,      -2.985318626
          0,           0,         468,      -6.542322242,      -4.631277785,      -6.170356715,      -2.996598012
          0,           0,         469,      -6.548194195,      -4.636681867,       -6.17117544,      -2.994829604
          0,           0,         470,      -6.552867168,      -4.640984094,      -6.181194395,      -3.006447316
          0,           0,         471,      -6.557614831,      -4.645098311,      -6.181732204,       -3.00408778
          0,           0,         472,      -6.563154312,      -4.650346282,       -6.19201602,      -3.015869541
          0,           0,         473,      -6.568242404,      -4.654814983,      -6.192388129,      -3.013879179
          0,           0,         474,      -6.572661228,      -4.658778398,      -6.202313947,      -3.025064522
          0,           0,         475,      -6.578617948,      -4.664194431,      -6.202970133,      -3.023310284
          0,           0,         476,      -6.583371976,      -4.668512874,      -6.212907346,      -3.034839954
          0,           0,         477,      -6.588217196,      -4.672643208,      -6.213302364,      -3.032498376
          0,           0,         478,      -6.593830416,      -4.677907442,      -6.223485743,      -3.044180626
          0,           0,         479,      -6.599013909,      -4.682393592,      -6.223704408,      -3.042204308
          0,           0,         480,      -6.603518235,      -4.686376313,      -6.233544724,      -3.053298468
          0,           0,         481,      -6.609562431,      -4.691809367,      -6.234038894,      -3.051538619
          0,           0,         482,      -6.614399282,      -4.696148017,      -6.243879293,      -3.062981728
          0,           0,         483,      -6.619343348,      -4.700297992,      -6.244130534,      -3.060634372
          0,           0,         484,      -6.625031236,      -4.705581914,      -6.254205396,      -3.072220987
          0,           0,         485,      -6.630310754,      -4.710088568,       -6.25426975,      -3.070235599
          0,           0,         486,      -6.634900877,      -4.714093321,      -6.264015163,       -3.08124428
          0,           0,         487,      -6.641032923,      -4.719546497,      -6.264347314,      -3.079456876
          0,           0,         488,      -6.645952675,      -4.723908001,       -6.27408392,       -3.09082247
          0,           0,         489,       -6.65099563,       -4.72808036,      -6.274188786,      -3.088446967
          0,           0,         490,      -6.656758249,      -4.733386808,       -6.28415241,      -3.099950039
          0,           0,         491,      -6.662133788,      -4.737916781,      -6.284060122,      -3.097934611
          0,           0,         492,      -6.666809574,      -4.741946138,      -6.293707295,      -3.108871363
          0,           0,         493,      -6.673033687,      -4.747426938,      -6.293944085,      -3.107043884
          0,           0,         494,      -6.678025621,      -4.751803114,      -6.303352413,      -3.118283446
          0,           0,         495,      -6.683173619,      -4.756005953,      -6.303500281,      -3.115975355
          0,           0,         496,      -6.689014945,      -4.761342347,      -6.313458403,      -3.127382497
          0,           0,         497,      -6.694475323,      -4.765887526,      -6.312936311,      -3.125225309
          0,           0,         498,       -6.69924299,      -4.769949515,      -6.322654678,      -3.136228037
          0,           0,         499,      -6.705555431,      -4.775457132,      -6.322759801,      -3.134297748
          0,           0,         500,      -6.710629661,      -4.779861372,      -6.332020308,      -3.145461634
          0,           0,         501,      -6.715877032,      -4.784092934,      -6.331995626,      -3.143102353
          0,           0,         502,      -6.721793469,      -4.789457732,      -6.341850961,      -3.154473334
          0,           0,         503,      -6.727349786,      -4.794031878,      -6.341175763,       -3.15225403
          0,           0,         504,      -6.732203209,      -4.798123907,      -6.350805318,      -3.163229609
          0,           0,         505,      -6.738603958,      -4.803660777,      -6.350754654,      -3.161226988
          0,           0,         506,       -6.74376074,      -4.808095347,      -6.359924543,      -3.172371776
          0,           0,         507,      -6.749107254,      -4.812357898,      -6.359751767,      -3.169944404
          0,           0,         508,       -6.75509865,      -4.817753231,      -6.369520242,       -3.18129618
          0,           0,         509,      -6.760750927,       -4.82235872,      -6.368692254,      -3.179004105
          0,           0,         510,       -6.76569006,      -4.826482839,      -6.378242576,      -3.189975243
          0,           0,         511,      -6.772179297,      -4.832051345,        -6.3780424,      -3.187891069
          0,           0,         512,       -6.77741865,       -4.83651824,      -6.387133718,      -3.199038059
          0,           0,         513,      -6.782864396,      -4.840813961,      -6.386819531,      -3.196534335
          0,           0,         514,      -6.788930911,      -4.846241768,      -6.396515589,      -3.207889091
          0,           0,         515,      -6.794679351,        -4.8508807,      -6.395542619,      -3.205518963
          0,           0,         516,      -6.799704265,      -4.855038639,      -6.405028408,       -3.21650729
          0,           0,         517,      -6.806282295,      -4.860640768,      -6.404688963,      -3.214337469
          0,           0,         518,       -6.81160437,      -4.865141607,      -6.413716239,      -3.225508166
          0,           0,         519,      -6.817149561,      -4.869472257,      -6.413270961,      -3.222924687
          0,           0,         520,      -6.823291435,      -4.874934032,       -6.42291045,      -3.234303019
          0,           0,         521,      -6.829136322,      -4.879608027,      -6.421803665,      -3.231852745
          0,           0,         522,      -6.834247165,      -4.883801062,      -6.431240543,      -3.242877579
          0,           0,         523,      -6.840914361,      -4.889438288,      -6.430774885,      -3.240620823
          0,           0,         524,      -6.846319367,      -4.893974215,      -6.439753564,      -3.251833943
          0,           0,         525,      -6.851964292,      -4.898341045,      -6.439190499,      -3.249169807
          0,           0,         526,      -6.858181811,      -4.903837788,      -6.448789555,      -3.260589286
          0,           0,         527,      -6.864123497,      -4.908547958,      -6.447563049,      -3.258058867
          0,           0,         528,      -6.869320476,      -4.912776889,       -6.45696678,      -3.269136338
          0,           0,         529,      -6.876077263,       -4.91845017,      -6.456389991,      -3.266793212
          0,           0,         530,      -6.881565463,      -4.923021855,      -6.465335584,      -3.278064095
          0,           0,         531,      -6.887310474,      -4.927425617,      -6.464669928,      -3.275319997
          0,           0,         532,      -6.893603969,       -4.93295786,       -6.47424406,      -3.286794905
          0,           0,         533,      -6.899642859,       -4.93770482,      -6.472913544,       -3.28418563
          0,           0,         534,      -6.904926237,      -4.941969995,      -6.482299117,      -3.295328539
          0,           0,         535,      -6.911773085,      -4.947679802,      -6.481627352,      -3.292900807
          0,           0,         536,      -6.917344792,      -4.952287477,      -6.490554316,      -3.304241464
          0,           0,         537,      -6.923190301,      -4.956728456,      -6.489801918,      -3.301419009
          0,           0,         538,      -6.929560137,      -4.962296305,      -6.499365437,      -3.312960513
          0,           0,         539,      -6.935696689,       -4.96708022,      -6.497946894,       -3.31027439
          0,           0,         540,      -6.941066781,      -4.971381583,      -6.507328193,      -3.321492483
          0,           0,         541,        -6.9480042,      -4.977127957,      -6.506577293,      -3.318982614
          0,           0,         542,      -6.953659764,      -4.981771462,      -6.515498982,      -3.330402036
          0,           0,         543,       -6.95960624,      -4.986249531,      -6.514675477,      -3.327503375
          0,           0,         544,      -6.966052813,      -4.991852723,      -6.524241292,      -3.339119947
          0,           0,         545,       -6.97228753,      -4.996673365,      -6.522750148,      -3.336359344
          0,           0,         546,      -6.977744696,      -5.001010502,      -6.532139839,       -3.34765974
          0,           0,         547,      -6.984773231,       -5.00679311,      -6.531324918,      -3.345070643
          0,           0,         548,      -6.990513045,      -5.011471947,      -6.540253438,      -3.356575338
          0,           0,         549,      -6.996561002,      -5.015986619,       -6.53937361,      -3.353602894
          0,           0,         550,       -7.00308474,      -5.021624572,      -6.548953374,      -3.365300832
          0,           0,         551,      -7.009418168,      -5.026481367,      -6.547403916,      -3.362468323
          0,           0,         552,       -7.01496281,      -5.030853556,      -6.556813741,      -3.373856044
          0,           0,         553,      -7.022083042,      -5.036671744,      -6.555948515,       -3.37119093
          0,           0,         554,      -7.027907533,      -5.041385125,      -6.564894864,      -3.382785415
          0,           0,         555,      -7.034057537,      -5.045935598,      -6.563972328,      -3.379741807
          0,           0,         556,      -7.040658893,      -5.051607461,      -6.573576687,      -3.391525666
          0,           0,         557,      -7.047091623,       -5.05649954,      -6.571981828,      -3.388623975
          0,           0,         558,      -7.052724183,      -5.060905794,      -6.581422754,      -3.400102376
          0,           0,         559,      -7.059936728,       -5.06675863,      -6.580519451,      -3.397364669
          0,           0,         560,       -7.06584636,      -5.071505513,      -6.589493887,      -3.409051863
          0,           0,         561,      -7.072099024,      -5.076090713,      -6.588541099,      -3.405939888
          0,           0,         562,       -7.07877848,      -5.081795402,      -6.598179852,      -3.417812832
          0,           0,         563,      -7.085311146,      -5.086721636,      -6.596551131,      -3.414844789
          0,           0,         564,      -7.091032111,      -5.091160739,      -6.606033563,        -3.4264159
          0,           0,         565,      -7.098337618,       -5.09704705,      -6.605102937,      -3.423609175
          0,           0,         566,      -7.104332892,      -5.101826176,       -6.61411513,      -3.435390716
          0,           0,         567,       -7.11068888,      -5.106444789,      -6.613143146,      -3.432213295
          0,           0,         568,      -7.117446945,      -5.112181014,      -6.622825519,      -3.444177281
          0,           0,         569,      -7.124080225,      -5.117140044,      -6.621172955,      -3.441145806
          0,           0,         570,      -7.129890124,      -5.121610575,       -6.63070704,      -3.452810539
          0,           0,         571,      -7.137289278,      -5.127528974,      -6.629758327,      -3.449938411
          0,           0,         572,      -7.143370731,      -5.132338889,      -6.638817535,      -3.461814857
          0,           0,         573,      -7.149830761,       -5.13698939,      -6.637836171,       -3.45857497
          0,           0,         574,      -7.156667969,      -5.142755684,      -6.647570952,       -3.47063088
          0,           0,         575,       -7.16340259,      -5.147745948,        -6.6459033,      -3.467538938
          0,           0,         576,      -7.169301994,      -5.152246309,       -6.65549886,      -3.479297182
          0,           0,         577,      -7.176795521,      -5.158195221,      -6.654539793,      -3.476363281
          0,           0,         578,      -7.182963728,      -5.163034303,      -6.663655002,      -3.488334203
          0,           0,         579,       -7.18952857,      -5.167714979,      -6.662672831,      -3.485034795
          0,           0,         580,      -7.196445486,      -5.173509719,      -6.672468392,       -3.49718259
          0,           0,         581,      -7.203282224,       -5.17852948,       -6.67079287,      -3.494033028
          0,           0,         582,      -7.209271749,      -5.183057918,      -6.680459569,       -3.50588381
          0,           0,         583,      -7.216860413,      -5.189035608,      -6.679496369,      -3.502891602
          0,           0,         584,       -7.22311599,      -5.193902089,      -6.688676303,      -3.514955759
          0,           0,         585,      -7.229786473,      -5.198611067,       -6.68770061,      -3.511599628
          0,           0,         586,      -7.236783691,      -5.204432501,      -6.697564838,      -3.523838435
          0,           0,         587,      -7.243723375,      -5.209479873,      -6.695887382,      -3.520633947
          0,           0,         588,      -7.249803686,      -5.214034507,      -6.705634577,      -3.532575572
          0,           0,         589,      -7.257488295,      -5.220039103,      -6.704672101,      -3.529528277
          0,           0,         590,      -7.263831901,      -5.224931097,      -6.713925032,      -3.541683689
          0,           0,         591,      -7.270608913,      -5.229666375,      -6.712961614,      -3.538273426
          0,           0,         592,      -7.277687062,      -5.235512646,      -6.722902063,      -3.550601685
          0,           0,         593,      -7.284730576,      -5.240585621,      -6.721227224,      -3.547344717
          0,           0,         594,      -7.290902387,      -5.245164466,      -6.731063878,      -3.559374836
          0,           0,         595,      -7.298683796,      -5.251193994,      -6.730105205,      -3.556275416
          0,           0,         596,      -7.305116133,      -5.256109522,      -6.739439147,      -3.568519548
          0,           0,         597,      -7.312000629,      -5.260868996,       -6.73849243,       -3.56505744
          0,           0,         598,       -7.31916037,      -5.266738164,      -6.748516298,      -3.577473077
          0,           0,         599,       -7.32630866,      -5.271834645,      -6.746846836,      -3.574165773
          0,           0,         600,      -7.332572738,      -5.276435643,      -6.756781704,      -3.586281637
          0,           0,         601,      -7.340451851,      -5.282488049,      -6.755828518,      -3.583132685
          0,           0,         602,      -7.346973672,      -5.287425063,      -6.765251158,      -3.595462684
          0,           0,         603,      -7.353966671,       -5.29220656,      -6.764324062,      -3.591950688
          0,           0,         604,      -7.361208704,      -5.298096628,      -6.774438008,      -3.604451271
          0,           0,         605,      -7.368462779,      -5.303214458,        -6.7727754,      -3.601095461
          0,           0,         606,      -7.374819945,      -5.307835499,      -6.782816779,      -3.613294066
          0,           0,         607,       -7.38279772,      -5.313908676,      -6.781869124,      -3.610097837
          0,           0,         608,      -7.389409827,      -5.318865088,      -6.791387859,      -3.622510635
          0,           0,         609,       -7.39651242,       -5.32366639,      -6.790481774,      -3.618950393
          0,           0,         610,      -7.403837485,      -5.329575328,      -6.800692195,      -3.631533372
          0,           0,         611,      -7.411198418,      -5.334712311,      -6.799036293,      -3.628130581
          0,           0,         612,      -7.417649551,      -5.339351259,      -6.809192366,      -3.640408862
          0,           0,         613,         -7.425727,      -5.345443073,      -6.808248859,      -3.637167287
          0,           0,         614,      -7.432430247,      -5.350416771,       -6.81787065,      -3.649659776
          0,           0,         615,      -7.439643598,      -5.355235643,      -6.816985742,      -3.646052753
          0,           0,         616,      -7.447052476,      -5.361161401,       -6.82729879,      -3.658715494
          0,           0,         617,      -7.454521409,      -5.366315331,      -6.825648211,      -3.655267044
          0,           0,         618,      -7.461067445,       -5.37097004,      -6.835926747,      -3.667621957
          0,           0,         619,      -7.469245637,      -5.377078346,      -6.834984588,      -3.664336734
          0,           0,         620,      -7.476040931,      -5.382067213,      -6.844716398,      -3.676905899
          0,           0,         621,      -7.483366278,      -5.386901423,      -6.843851336,      -3.673253292
          0,           0,         622,      -7.490859789,      -5.392841945,      -6.854272856,      -3.685993253
          0,           0,         623,      -7.498437933,      -5.398010619,      -6.852624824,      -3.682500302
          0,           0,         624,      -7.505079868,      -5.402678953,       -6.86303363,      -3.694928984
          0,           0,         625,      -7.513359928,       -5.40880161,      -6.862088866,      -3.691601587
          0,           0,         626,      -7.520248228,      -5.413803539,      -6.871937311,      -3.704244614
          0,           0,         627,      -7.527686885,      -5.418650871,      -6.871089879,      -3.700547533
          0,           0,         628,       -7.53526589,      -5.424604107,      -6.881625743,      -3.713362309
          0,           0,         629,      -7.542954524,      -5.429785343,      -6.879976369,      -3.709825887
          0,           0,         630,      -7.549693411,      -5.434465183,      -6.890523098,      -3.722325667
          0,           0,         631,      -7.558076521,      -5.440600066,      -6.889570612,      -3.718957453
          0,           0,         632,      -7.565058839,      -5.445612967,      -6.899542448,      -3.731671712
          0,           0,         633,      -7.572612191,      -5.450471237,      -6.898709163,       -3.72793122
          0,           0,         634,      -7.580277589,      -5.456435152,      -6.909365168,      -3.740818518
          0,           0,         635,      -7.588078059,      -5.461626796,      -6.907709681,      -3.737239673
          0,           0,         636,       -7.59491501,      -5.466316055,       -6.91840182,      -3.749808099
          0,           0,         637,      -7.603402403,      -5.472461062,      -6.917435747,       -3.74640034
          0,           0,         638,      -7.610479799,      -5.477482874,      -6.927537615,      -3.759183374
          0,           0,         639,      -7.618149306,      -5.482349941,      -6.926714268,       -3.75540058
          0,           0,         640,      -7.625902031,      -5.488322519,      -6.937495881,      -3.768358248
          0,           0,         641,      -7.633815744,      -5.493522457,      -6.935828804,      -3.764737983
          0,           0,         642,       -7.64075192,      -5.498219084,      -6.946674009,      -3.777372752
          0,           0,         643,      -7.649344881,      -5.504372146,      -6.945687392,      -3.773926694
          0,           0,         644,      -7.656518459,      -5.509400844,      -6.955925849,      -3.786776233
          0,           0,         645,      -7.664305645,      -5.514274615,      -6.955107702,      -3.782952231
          0,           0,         646,       -7.67214666,      -5.520253867,      -6.966020644,      -3.795978179
          0,           0,         647,      -7.680175084,      -5.525460036,      -6.964335651,       -3.79231762
          0,           0,         648,      -7.687211693,      -5.530162027,      -6.975341508,      -3.805016543
          0,           0,         649,       -7.69591155,      -5.536321115,      -6.974326972,      -3.801533449
          0,           0,         650,      -7.703182449,      -5.541354718,      -6.984708677,      -3.814447284
          0,           0,         651,      -7.711088899,      -5.546233164,      -6.983890054,      -3.810583262
          0,           0,         652,      -7.719019188,      -5.552217137,      -6.994939792,      -3.823675412
          0,           0,         653,       -7.72716384,      -5.557427532,      -6.993230026,      -3.819975702
          0,           0,         654,      -7.734302128,      -5.562132941,      -7.004403942,      -3.832736681
          0,           0,         655,       -7.74311024,      -5.568296076,      -7.003353406,      -3.829217768
          0,           0,         656,      -7.750479629,      -5.573332658,      -7.013885029,      -3.842193797
          0,           0,         657,      -7.758506975,      -5.578213821,      -7.013059854,      -3.838290976
          0,           0,         658,      -7.766527532,      -5.584200608,      -7.024251824,      -3.851447249
          0,           0,         659,      -7.774789965,      -5.589413295,      -7.022509892,      -3.847709618
          0,           0,         660,      -7.782031204,      -5.594120243,      -7.033859453,      -3.860530533
          0,           0,         661,      -7.790948951,       -5.60028551,      -7.032764241,      -3.856977071
          0,           0,         662,       -7.79841801,       -5.60532321,      -7.043452276,      -3.870013122
          0,           0,         663,      -7.806567921,      -5.610205221,      -7.042613879,      -3.866072801
          0,           0,         664,      -7.814679738,       -5.61619297,      -7.053953632,      -3.879291063
          0,           0,         665,      -7.823061524,      -5.621406102,       -7.05217173,      -3.875516744
          0,           0,         666,      -7.830406996,      -5.626112794,      -7.063704156,      -3.888395486
          0,           0,         667,      -7.839435759,      -5.632278352,      -7.062554942,      -3.884808713
          0,           0,         668,      -7.847005667,      -5.637315393,      -7.073405993,      -3.897902618
          0,           0,         669,      -7.855279821,      -5.642196483,       -7.07254741,      -3.893926108
          0,           0,         670,      -7.863483866,      -5.648183418,      -7.084040177,       -3.90720416
          0,           0,         671,      -7.871986575,      -5.653395248,      -7.082209709,      -3.903394433
          0,           0,         672,      -7.879437551,      -5.658099985,      -7.093932408,      -3.916328831
          0,           0,         673,      -7.888578686,      -5.664264089,      -7.092719643,      -3.912709961
